时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-08 12:53:16.312,5,COM7,0,ELVDD_EX,6842.758,24.364
2025-11-08 12:53:16.560,5,COM7,1,ELVSS_EX,-1296.721,-1.751
2025-11-08 12:53:16.880,5,COM7,2,VCC_EX,2721.373,8.180
2025-11-08 12:53:17.124,5,COM7,3,IOVCC_EX,1823.565,310.668
2025-11-08 12:53:17.461,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 12:53:17.684,5,COM7,5,VCI,3008.000,0.000
2025-11-08 12:53:18.029,5,COM7,6,VSP,5376.000,0.000
2025-11-08 12:53:18.244,5,COM7,7,VSN,0.000,0.000
2025-11-08 12:53:18.546,4,COM8,0,ELVDD_EX,6886.993,13.274
2025-11-08 12:53:18.765,4,COM8,1,ELVSS_EX,-1364.646,-1.144
2025-11-08 12:53:19.119,4,COM8,2,VCC_EX,2720.796,8.325
2025-11-08 12:53:19.335,4,COM8,3,IOVCC_EX,1808.634,257.196
2025-11-08 12:53:19.692,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 12:53:19.907,4,COM8,5,VCI,2816.000,0.000
2025-11-08 12:53:20.266,4,COM8,6,VSP,5392.000,0.000
2025-11-08 12:53:20.483,4,COM8,7,VSN,0.000,10.071
2025-11-08 12:53:20.811,1,COM9,0,ELVDD_EX,7028.313,17.767
2025-11-08 12:53:21.039,1,COM9,1,ELVSS_EX,-1273.834,-1.129
2025-11-08 12:53:21.384,1,COM9,2,VCC_EX,2728.722,8.434
2025-11-08 12:53:21.605,1,COM9,3,IOVCC_EX,1804.233,312.104
2025-11-08 12:53:21.956,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 12:53:22.169,1,COM9,5,VCI,3008.000,0.000
2025-11-08 12:53:22.532,1,COM9,6,VSP,5384.000,0.000
2025-11-08 12:53:22.739,1,COM9,7,VSN,0.000,0.000
2025-11-08 12:53:33.092,5,COM7,0,ELVDD_EX,6831.127,17.100
2025-11-08 12:53:33.313,5,COM7,1,ELVSS_EX,-1222.799,-2.177
2025-11-08 12:53:33.663,5,COM7,2,VCC_EX,2721.422,8.219
2025-11-08 12:53:33.891,5,COM7,3,IOVCC_EX,1825.527,310.208
2025-11-08 12:53:34.236,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 12:53:34.467,5,COM7,5,VCI,3008.000,0.000
2025-11-08 12:53:34.811,5,COM7,6,VSP,5376.000,0.000
2025-11-08 12:53:35.032,5,COM7,7,VSN,0.000,16.113
2025-11-08 12:53:35.389,4,COM8,0,ELVDD_EX,6891.950,24.004
2025-11-08 12:53:35.610,4,COM8,1,ELVSS_EX,-1331.401,-1.573
2025-11-08 12:53:35.962,4,COM8,2,VCC_EX,2719.767,7.644
2025-11-08 12:53:36.185,4,COM8,3,IOVCC_EX,1808.145,263.881
2025-11-08 12:53:36.537,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 12:53:36.753,4,COM8,5,VCI,2816.000,0.000
2025-11-08 12:53:37.110,4,COM8,6,VSP,5392.000,0.000
2025-11-08 12:53:37.375,4,COM8,7,VSN,0.000,50.354
2025-11-08 12:53:37.712,1,COM9,0,ELVDD_EX,7042.515,25.197
2025-11-08 12:53:37.927,1,COM9,1,ELVSS_EX,-1265.790,-1.390
2025-11-08 12:53:38.285,1,COM9,2,VCC_EX,2727.345,8.115
2025-11-08 12:53:38.508,1,COM9,3,IOVCC_EX,1804.158,317.179
2025-11-08 12:53:38.865,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 12:53:39.079,1,COM9,5,VCI,3008.000,0.000
2025-11-08 12:53:39.440,1,COM9,6,VSP,5384.000,0.000
2025-11-08 12:53:39.656,1,COM9,7,VSN,0.000,0.000
2025-11-08 12:53:49.992,5,COM7,0,ELVDD_EX,6824.434,28.079
2025-11-08 12:53:50.228,5,COM7,1,ELVSS_EX,-1288.780,-0.721
2025-11-08 12:53:50.566,5,COM7,2,VCC_EX,2719.697,8.127
2025-11-08 12:53:50.793,5,COM7,3,IOVCC_EX,1823.510,312.705
2025-11-08 12:53:51.143,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 12:53:51.359,5,COM7,5,VCI,3008.000,0.000
2025-11-08 12:53:51.717,5,COM7,6,VSP,5376.000,0.000
2025-11-08 12:53:51.942,5,COM7,7,VSN,0.000,12.085
2025-11-08 12:53:52.299,4,COM8,0,ELVDD_EX,6892.793,13.220
2025-11-08 12:53:52.515,4,COM8,1,ELVSS_EX,-1384.106,-0.650
2025-11-08 12:53:52.868,4,COM8,2,VCC_EX,2719.658,8.301
2025-11-08 12:53:53.095,4,COM8,3,IOVCC_EX,1808.235,259.807
2025-11-08 12:53:53.445,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 12:53:53.662,4,COM8,5,VCI,2816.000,0.000
2025-11-08 12:53:54.024,4,COM8,6,VSP,5384.000,0.000
2025-11-08 12:53:54.241,4,COM8,7,VSN,0.000,14.099
2025-11-08 12:53:54.559,1,COM9,0,ELVDD_EX,7030.374,17.694
2025-11-08 12:53:54.783,1,COM9,1,ELVSS_EX,-1247.970,-1.799
2025-11-08 12:53:55.132,1,COM9,2,VCC_EX,2731.108,8.387
2025-11-08 12:53:55.348,1,COM9,3,IOVCC_EX,1806.098,307.121
2025-11-08 12:53:55.707,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 12:53:55.923,1,COM9,5,VCI,3008.000,0.000
2025-11-08 12:53:56.282,1,COM9,6,VSP,5384.000,0.000
2025-11-08 12:53:56.498,1,COM9,7,VSN,0.000,0.000
2025-11-08 12:54:06.839,5,COM7,0,ELVDD_EX,6822.341,30.278
2025-11-08 12:54:07.065,5,COM7,1,ELVSS_EX,-1248.265,-1.700
2025-11-08 12:54:07.416,5,COM7,2,VCC_EX,2721.497,8.261
2025-11-08 12:54:07.633,5,COM7,3,IOVCC_EX,1823.585,312.236
2025-11-08 12:54:07.984,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 12:54:08.221,5,COM7,5,VCI,3008.000,0.000
2025-11-08 12:54:08.560,5,COM7,6,VSP,5376.000,0.000
2025-11-08 12:54:08.783,5,COM7,7,VSN,0.000,10.071
2025-11-08 12:54:09.139,4,COM8,0,ELVDD_EX,6869.873,23.644
2025-11-08 12:54:09.362,4,COM8,1,ELVSS_EX,-1349.856,-0.799
2025-11-08 12:54:09.709,4,COM8,2,VCC_EX,2721.080,9.222
2025-11-08 12:54:09.935,4,COM8,3,IOVCC_EX,1808.272,267.786
2025-11-08 12:54:10.282,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 12:54:10.505,4,COM8,5,VCI,2816.000,0.000
2025-11-08 12:54:10.862,4,COM8,6,VSP,5384.000,0.000
2025-11-08 12:54:11.086,4,COM8,7,VSN,0.000,22.156
2025-11-08 12:54:11.405,1,COM9,0,ELVDD_EX,7026.837,25.370
2025-11-08 12:54:11.620,1,COM9,1,ELVSS_EX,-1266.325,-1.346
2025-11-08 12:54:11.972,1,COM9,2,VCC_EX,2729.479,8.416
2025-11-08 12:54:12.218,1,COM9,3,IOVCC_EX,1804.683,312.823
2025-11-08 12:54:12.550,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 12:54:12.776,1,COM9,5,VCI,3008.000,0.000
2025-11-08 12:54:13.125,1,COM9,6,VSP,5392.000,0.000
2025-11-08 12:54:13.348,1,COM9,7,VSN,0.000,0.000
2025-11-08 12:54:23.685,5,COM7,0,ELVDD_EX,6824.887,13.980
2025-11-08 12:54:23.910,5,COM7,1,ELVSS_EX,-1286.963,-0.848
2025-11-08 12:54:24.254,5,COM7,2,VCC_EX,2721.285,8.132
2025-11-08 12:54:24.488,5,COM7,3,IOVCC_EX,1823.857,313.761
2025-11-08 12:54:24.824,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 12:54:25.039,5,COM7,5,VCI,3008.000,0.000
2025-11-08 12:54:25.341,5,COM7,6,VSP,5376.000,0.000
2025-11-08 12:54:25.566,5,COM7,7,VSN,0.000,0.000
2025-11-08 12:54:25.919,4,COM8,0,ELVDD_EX,6876.299,13.227
2025-11-08 12:54:26.133,4,COM8,1,ELVSS_EX,-1313.482,-0.643
2025-11-08 12:54:26.493,4,COM8,2,VCC_EX,2721.921,7.743
2025-11-08 12:54:26.711,4,COM8,3,IOVCC_EX,1808.564,263.506
2025-11-08 12:54:27.065,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 12:54:27.305,4,COM8,5,VCI,2816.000,0.000
2025-11-08 12:54:27.642,4,COM8,6,VSP,5384.000,0.000
2025-11-08 12:54:27.868,4,COM8,7,VSN,0.000,24.170
2025-11-08 12:54:28.178,1,COM9,0,ELVDD_EX,7030.185,17.783
2025-11-08 12:54:28.391,1,COM9,1,ELVSS_EX,-1329.571,-0.276
