时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-09 17:08:04.894,1,COM9,0,ELVDD_EX,7048.750,14.812
2025-11-09 17:08:05.121,1,COM9,1,ELVSS_EX,-1329.806,-0.312
2025-11-09 17:08:05.467,1,COM9,2,VCC_EX,2727.740,8.131
2025-11-09 17:08:05.692,1,COM9,3,IOVCC_EX,1805.200,311.926
2025-11-09 17:08:06.041,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 17:08:06.266,1,COM9,5,VCI,3008.000,0.000
2025-11-09 17:08:06.615,1,COM9,6,VSP,5392.000,0.000
2025-11-09 17:08:06.831,1,COM9,7,VSN,0.000,0.000
2025-11-09 17:08:17.173,5,COM7,0,ELVDD_EX,6843.075,16.675
2025-11-09 17:08:17.394,5,COM7,1,ELVSS_EX,-1249.262,-1.692
2025-11-09 17:08:17.744,5,COM7,2,VCC_EX,2720.282,7.467
2025-11-09 17:08:17.982,5,COM7,3,IOVCC_EX,1823.931,313.442
2025-11-09 17:08:18.320,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 17:08:18.537,5,COM7,5,VCI,3008.000,0.000
2025-11-09 17:08:18.885,5,COM7,6,VSP,5376.000,0.000
2025-11-09 17:08:19.103,5,COM7,7,VSN,0.000,50.354
2025-11-09 17:08:19.403,4,COM8,0,ELVDD_EX,6888.889,29.054
2025-11-09 17:08:19.643,4,COM8,1,ELVSS_EX,-1377.237,-0.707
2025-11-09 17:08:19.975,4,COM8,2,VCC_EX,2719.750,8.014
2025-11-09 17:08:20.190,4,COM8,3,IOVCC_EX,1807.759,262.957
2025-11-09 17:08:20.548,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 17:08:20.765,4,COM8,5,VCI,2816.000,0.000
2025-11-09 17:08:21.122,4,COM8,6,VSP,5392.000,0.000
2025-11-09 17:08:21.364,4,COM8,7,VSN,0.000,8.057
2025-11-09 17:08:21.744,1,COM9,0,ELVDD_EX,7041.984,17.906
2025-11-09 17:08:21.980,1,COM9,1,ELVSS_EX,-1299.455,-0.860
2025-11-09 17:08:22.310,1,COM9,2,VCC_EX,2728.894,8.274
2025-11-09 17:08:22.527,1,COM9,3,IOVCC_EX,1805.046,309.577
2025-11-09 17:08:22.888,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 17:08:23.131,1,COM9,5,VCI,3008.000,0.000
2025-11-09 17:08:23.458,1,COM9,6,VSP,5384.000,0.000
2025-11-09 17:08:23.675,1,COM9,7,VSN,0.000,0.000
2025-11-09 17:08:34.013,5,COM7,0,ELVDD_EX,6822.047,17.020
2025-11-09 17:08:34.236,5,COM7,1,ELVSS_EX,-1249.229,-1.745
2025-11-09 17:08:34.585,5,COM7,2,VCC_EX,2721.572,8.277
2025-11-09 17:08:34.811,5,COM7,3,IOVCC_EX,1823.722,314.523
2025-11-09 17:08:35.161,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 17:08:35.388,5,COM7,5,VCI,3008.000,0.000
2025-11-09 17:08:35.736,5,COM7,6,VSP,5376.000,0.000
2025-11-09 17:08:35.953,5,COM7,7,VSN,0.000,6.042
2025-11-09 17:08:36.312,4,COM8,0,ELVDD_EX,6892.883,13.614
2025-11-09 17:08:36.549,4,COM8,1,ELVSS_EX,-1383.460,-0.762
2025-11-09 17:08:36.878,4,COM8,2,VCC_EX,2720.472,7.895
2025-11-09 17:08:37.093,4,COM8,3,IOVCC_EX,1809.105,261.840
2025-11-09 17:08:37.455,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 17:08:37.670,4,COM8,5,VCI,2816.000,0.000
2025-11-09 17:08:38.031,4,COM8,6,VSP,5384.000,0.000
2025-11-09 17:08:38.258,4,COM8,7,VSN,0.000,10.071
2025-11-09 17:08:38.587,1,COM9,0,ELVDD_EX,7047.891,14.684
2025-11-09 17:08:38.813,1,COM9,1,ELVSS_EX,-1328.274,-0.301
2025-11-09 17:08:39.162,1,COM9,2,VCC_EX,2727.724,8.079
2025-11-09 17:08:39.385,1,COM9,3,IOVCC_EX,1805.539,308.963
2025-11-09 17:08:39.734,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 17:08:39.962,1,COM9,5,VCI,3008.000,0.000
2025-11-09 17:08:40.310,1,COM9,6,VSP,5384.000,0.000
2025-11-09 17:08:40.526,1,COM9,7,VSN,0.000,0.000
2025-11-09 17:08:50.859,5,COM7,0,ELVDD_EX,6829.096,28.213
2025-11-09 17:08:51.076,5,COM7,1,ELVSS_EX,-1296.905,-1.673
2025-11-09 17:08:51.427,5,COM7,2,VCC_EX,2721.658,8.253
2025-11-09 17:08:51.643,5,COM7,3,IOVCC_EX,1823.976,309.884
2025-11-09 17:08:52.003,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 17:08:52.229,5,COM7,5,VCI,3008.000,0.000
2025-11-09 17:08:52.570,5,COM7,6,VSP,5376.000,0.000
2025-11-09 17:08:52.797,5,COM7,7,VSN,0.000,0.000
2025-11-09 17:08:53.148,4,COM8,0,ELVDD_EX,6871.025,17.386
2025-11-09 17:08:53.363,4,COM8,1,ELVSS_EX,-1344.810,-1.417
2025-11-09 17:08:53.721,4,COM8,2,VCC_EX,2720.609,7.973
2025-11-09 17:08:53.948,4,COM8,3,IOVCC_EX,1807.663,262.099
2025-11-09 17:08:54.296,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 17:08:54.514,4,COM8,5,VCI,2816.000,0.000
2025-11-09 17:08:54.871,4,COM8,6,VSP,5384.000,0.000
2025-11-09 17:08:55.086,4,COM8,7,VSN,0.000,24.170
2025-11-09 17:08:55.436,1,COM9,0,ELVDD_EX,7041.406,14.766
2025-11-09 17:08:55.662,1,COM9,1,ELVSS_EX,-1307.056,-0.892
2025-11-09 17:08:56.002,1,COM9,2,VCC_EX,2729.048,8.225
2025-11-09 17:08:56.227,1,COM9,3,IOVCC_EX,1805.491,307.235
2025-11-09 17:08:56.575,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 17:08:56.792,1,COM9,5,VCI,3008.000,0.000
2025-11-09 17:08:57.153,1,COM9,6,VSP,5384.000,0.000
2025-11-09 17:08:57.380,1,COM9,7,VSN,0.000,0.000
2025-11-09 17:09:07.702,5,COM7,0,ELVDD_EX,6841.541,17.797
2025-11-09 17:09:07.928,5,COM7,1,ELVSS_EX,-1260.094,-1.697
2025-11-09 17:09:08.268,5,COM7,2,VCC_EX,2721.335,7.651
2025-11-09 17:09:08.494,5,COM7,3,IOVCC_EX,1823.693,311.870
2025-11-09 17:09:08.847,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 17:09:09.074,5,COM7,5,VCI,3008.000,0.000
2025-11-09 17:09:09.413,5,COM7,6,VSP,5376.000,0.000
2025-11-09 17:09:09.640,5,COM7,7,VSN,0.000,8.057
2025-11-09 17:09:09.989,4,COM8,0,ELVDD_EX,6890.748,17.904
2025-11-09 17:09:10.225,4,COM8,1,ELVSS_EX,-1372.378,-0.889
2025-11-09 17:09:10.564,4,COM8,2,VCC_EX,2720.683,7.876
2025-11-09 17:09:10.792,4,COM8,3,IOVCC_EX,1808.311,262.577
2025-11-09 17:09:11.141,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 17:09:11.358,4,COM8,5,VCI,2816.000,0.000
2025-11-09 17:09:11.707,4,COM8,6,VSP,5392.000,0.000
2025-11-09 17:09:11.945,4,COM8,7,VSN,0.000,4.028
2025-11-09 17:09:12.275,1,COM9,0,ELVDD_EX,7047.058,24.422
2025-11-09 17:09:12.491,1,COM9,1,ELVSS_EX,-1266.773,-1.428
2025-11-09 17:09:12.852,1,COM9,2,VCC_EX,2730.152,8.102
2025-11-09 17:09:13.078,1,COM9,3,IOVCC_EX,1804.873,311.582
2025-11-09 17:09:13.418,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 17:09:13.653,1,COM9,5,VCI,3008.000,0.000
2025-11-09 17:09:13.992,1,COM9,6,VSP,5384.000,0.000
2025-11-09 17:09:14.210,1,COM9,7,VSN,0.000,0.000
2025-11-09 17:09:24.538,5,COM7,0,ELVDD_EX,6842.479,14.005
2025-11-09 17:09:24.775,5,COM7,1,ELVSS_EX,-1297.689,-0.889
