时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-09 01:33:05.270,4,COM8,0,ELVDD_EX,6892.573,13.293
2025-11-09 01:33:05.484,4,COM8,1,ELVSS_EX,-1380.282,-0.719
2025-11-09 01:33:05.842,4,COM8,2,VCC_EX,2720.054,7.732
2025-11-09 01:33:06.066,4,COM8,3,IOVCC_EX,1807.793,260.811
2025-11-09 01:33:06.412,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 01:33:06.636,4,COM8,5,VCI,2816.000,0.000
2025-11-09 01:33:06.993,4,COM8,6,VSP,5384.000,0.000
2025-11-09 01:33:07.238,4,COM8,7,VSN,0.000,10.071
2025-11-09 01:33:07.543,1,COM9,0,ELVDD_EX,7043.558,17.711
2025-11-09 01:33:07.757,1,COM9,1,ELVSS_EX,-1325.482,-0.916
2025-11-09 01:33:08.115,1,COM9,2,VCC_EX,2728.767,8.232
2025-11-09 01:33:08.330,1,COM9,3,IOVCC_EX,1804.366,307.625
2025-11-09 01:33:08.690,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 01:33:08.925,1,COM9,5,VCI,3008.000,0.000
2025-11-09 01:33:09.271,1,COM9,6,VSP,5384.000,0.000
2025-11-09 01:33:09.495,1,COM9,7,VSN,0.000,0.000
2025-11-09 01:33:19.809,5,COM7,0,ELVDD_EX,6833.102,17.132
2025-11-09 01:33:20.052,5,COM7,1,ELVSS_EX,-1236.941,-2.210
2025-11-09 01:33:20.388,5,COM7,2,VCC_EX,2723.256,8.233
2025-11-09 01:33:20.614,5,COM7,3,IOVCC_EX,1825.310,299.334
2025-11-09 01:33:20.961,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 01:33:21.184,5,COM7,5,VCI,3008.000,0.000
2025-11-09 01:33:21.535,5,COM7,6,VSP,5368.000,0.000
2025-11-09 01:33:21.752,5,COM7,7,VSN,0.000,0.000
2025-11-09 01:33:22.121,4,COM8,0,ELVDD_EX,6869.047,16.235
2025-11-09 01:33:22.374,4,COM8,1,ELVSS_EX,-1384.199,-0.713
2025-11-09 01:33:22.688,4,COM8,2,VCC_EX,2720.043,9.250
2025-11-09 01:33:22.917,4,COM8,3,IOVCC_EX,1807.440,267.594
2025-11-09 01:33:23.267,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 01:33:23.491,4,COM8,5,VCI,2816.000,0.000
2025-11-09 01:33:23.837,4,COM8,6,VSP,5392.000,0.000
2025-11-09 01:33:24.060,4,COM8,7,VSN,0.000,30.212
2025-11-09 01:33:24.387,1,COM9,0,ELVDD_EX,7025.030,14.708
2025-11-09 01:33:24.610,1,COM9,1,ELVSS_EX,-1325.090,-0.273
2025-11-09 01:33:24.968,1,COM9,2,VCC_EX,2727.326,8.439
2025-11-09 01:33:25.184,1,COM9,3,IOVCC_EX,1804.454,310.767
2025-11-09 01:33:25.540,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 01:33:25.757,1,COM9,5,VCI,3008.000,0.000
2025-11-09 01:33:26.107,1,COM9,6,VSP,5392.000,0.000
2025-11-09 01:33:26.322,1,COM9,7,VSN,0.000,0.000
2025-11-09 01:33:36.651,5,COM7,0,ELVDD_EX,6828.023,28.860
2025-11-09 01:33:36.885,5,COM7,1,ELVSS_EX,-1261.099,-1.500
2025-11-09 01:33:37.228,5,COM7,2,VCC_EX,2721.344,8.301
2025-11-09 01:33:37.464,5,COM7,3,IOVCC_EX,1823.960,312.376
2025-11-09 01:33:37.801,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 01:33:38.026,5,COM7,5,VCI,3008.000,0.000
2025-11-09 01:33:38.374,5,COM7,6,VSP,5376.000,0.000
2025-11-09 01:33:38.599,5,COM7,7,VSN,0.000,0.000
2025-11-09 01:33:38.960,4,COM8,0,ELVDD_EX,6873.833,13.199
2025-11-09 01:33:39.175,4,COM8,1,ELVSS_EX,-1315.558,-2.004
2025-11-09 01:33:39.533,4,COM8,2,VCC_EX,2722.467,7.771
2025-11-09 01:33:39.749,4,COM8,3,IOVCC_EX,1809.184,262.238
2025-11-09 01:33:40.105,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 01:33:40.320,4,COM8,5,VCI,2816.000,0.000
2025-11-09 01:33:40.686,4,COM8,6,VSP,5384.000,0.000
2025-11-09 01:33:40.900,4,COM8,7,VSN,0.000,8.057
2025-11-09 01:33:41.236,1,COM9,0,ELVDD_EX,7043.312,14.684
2025-11-09 01:33:41.450,1,COM9,1,ELVSS_EX,-1325.259,-0.368
2025-11-09 01:33:41.806,1,COM9,2,VCC_EX,2728.391,8.129
2025-11-09 01:33:42.033,1,COM9,3,IOVCC_EX,1804.389,309.931
2025-11-09 01:33:42.379,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 01:33:42.607,1,COM9,5,VCI,3008.000,0.000
2025-11-09 01:33:42.954,1,COM9,6,VSP,5392.000,0.000
2025-11-09 01:33:43.169,1,COM9,7,VSN,0.000,0.000
2025-11-09 01:33:53.500,5,COM7,0,ELVDD_EX,6846.306,13.706
2025-11-09 01:33:53.735,5,COM7,1,ELVSS_EX,-1306.467,-0.606
2025-11-09 01:33:54.069,5,COM7,2,VCC_EX,2720.483,7.322
2025-11-09 01:33:54.292,5,COM7,3,IOVCC_EX,1823.841,303.660
2025-11-09 01:33:54.648,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 01:33:54.863,5,COM7,5,VCI,3008.000,0.000
2025-11-09 01:33:55.220,5,COM7,6,VSP,5376.000,0.000
2025-11-09 01:33:55.447,5,COM7,7,VSN,0.000,6.042
2025-11-09 01:33:55.805,4,COM8,0,ELVDD_EX,6890.802,16.183
2025-11-09 01:33:56.034,4,COM8,1,ELVSS_EX,-1368.237,-0.760
2025-11-09 01:33:56.373,4,COM8,2,VCC_EX,2721.056,7.901
2025-11-09 01:33:56.589,4,COM8,3,IOVCC_EX,1807.986,265.754
2025-11-09 01:33:56.948,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 01:33:57.163,4,COM8,5,VCI,2816.000,0.000
2025-11-09 01:33:57.531,4,COM8,6,VSP,5384.000,0.000
2025-11-09 01:33:57.745,4,COM8,7,VSN,0.000,24.170
2025-11-09 01:33:58.081,1,COM9,0,ELVDD_EX,7024.994,25.333
2025-11-09 01:33:58.306,1,COM9,1,ELVSS_EX,-1266.841,-1.407
2025-11-09 01:33:58.655,1,COM9,2,VCC_EX,2729.955,8.442
2025-11-09 01:33:58.870,1,COM9,3,IOVCC_EX,1805.024,315.411
2025-11-09 01:33:59.220,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 01:33:59.435,1,COM9,5,VCI,3008.000,0.000
2025-11-09 01:33:59.804,1,COM9,6,VSP,5384.000,0.000
2025-11-09 01:34:00.019,1,COM9,7,VSN,0.000,0.000
2025-11-09 01:34:10.348,5,COM7,0,ELVDD_EX,6840.655,29.078
2025-11-09 01:34:10.561,5,COM7,1,ELVSS_EX,-1281.553,-1.511
2025-11-09 01:34:10.916,5,COM7,2,VCC_EX,2721.572,8.099
2025-11-09 01:34:11.129,5,COM7,3,IOVCC_EX,1824.252,306.351
2025-11-09 01:34:11.493,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 01:34:11.718,5,COM7,5,VCI,3008.000,0.000
2025-11-09 01:34:12.067,5,COM7,6,VSP,5376.000,0.000
2025-11-09 01:34:12.282,5,COM7,7,VSN,0.000,0.000
2025-11-09 01:34:12.586,4,COM8,0,ELVDD_EX,6865.871,16.650
2025-11-09 01:34:12.802,4,COM8,1,ELVSS_EX,-1316.219,-2.012
2025-11-09 01:34:13.159,4,COM8,2,VCC_EX,2721.124,9.387
2025-11-09 01:34:13.379,4,COM8,3,IOVCC_EX,1810.086,268.835
2025-11-09 01:34:13.733,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 01:34:13.949,4,COM8,5,VCI,2816.000,0.000
2025-11-09 01:34:14.307,4,COM8,6,VSP,5392.000,0.000
2025-11-09 01:34:14.544,4,COM8,7,VSN,0.000,46.326
2025-11-09 01:34:14.923,1,COM9,0,ELVDD_EX,7043.733,14.729
2025-11-09 01:34:15.137,1,COM9,1,ELVSS_EX,-1319.942,-0.402
2025-11-09 01:34:15.494,1,COM9,2,VCC_EX,2727.659,8.140
2025-11-09 01:34:15.717,1,COM9,3,IOVCC_EX,1804.242,310.461
2025-11-09 01:34:16.066,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 01:34:16.282,1,COM9,5,VCI,3008.000,0.000
2025-11-09 01:34:16.641,1,COM9,6,VSP,5392.000,0.000
2025-11-09 01:34:16.855,1,COM9,7,VSN,0.000,0.000
2025-11-09 01:34:27.183,5,COM7,0,ELVDD_EX,6845.291,13.686
2025-11-09 01:34:27.408,5,COM7,1,ELVSS_EX,-1306.054,-0.643
2025-11-09 01:34:27.763,5,COM7,2,VCC_EX,2720.542,7.306
2025-11-09 01:34:27.988,5,COM7,3,IOVCC_EX,1823.484,310.959
2025-11-09 01:34:28.335,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 01:34:28.549,5,COM7,5,VCI,3000.000,0.000
2025-11-09 01:34:28.906,5,COM7,6,VSP,5376.000,0.000
2025-11-09 01:34:29.143,5,COM7,7,VSN,0.000,26.184
2025-11-09 01:34:29.490,4,COM8,0,ELVDD_EX,6868.881,16.102
2025-11-09 01:34:29.714,4,COM8,1,ELVSS_EX,-1380.307,-0.661
2025-11-09 01:34:30.070,4,COM8,2,VCC_EX,2719.964,9.062
2025-11-09 01:34:30.286,4,COM8,3,IOVCC_EX,1808.122,268.770
2025-11-09 01:34:30.640,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 01:34:30.864,4,COM8,5,VCI,2816.000,0.000
2025-11-09 01:34:31.210,4,COM8,6,VSP,5392.000,0.000
2025-11-09 01:34:31.424,4,COM8,7,VSN,0.000,24.170
2025-11-09 01:34:31.769,1,COM9,0,ELVDD_EX,7026.016,17.511
2025-11-09 01:34:32.007,1,COM9,1,ELVSS_EX,-1323.005,-1.219
2025-11-09 01:34:32.343,1,COM9,2,VCC_EX,2730.115,8.453
2025-11-09 01:34:32.558,1,COM9,3,IOVCC_EX,1805.467,0.000
2025-11-09 01:34:32.913,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 01:34:33.136,1,COM9,5,VCI,3008.000,0.000
2025-11-09 01:34:33.493,1,COM9,6,VSP,5384.000,0.000
2025-11-09 01:34:33.708,1,COM9,7,VSN,0.000,0.000
2025-11-09 01:34:44.031,5,COM7,0,ELVDD_EX,6843.277,13.586
2025-11-09 01:34:44.258,5,COM7,1,ELVSS_EX,-1286.269,-1.151
2025-11-09 01:34:44.609,5,COM7,2,VCC_EX,2721.261,7.476
2025-11-09 01:34:44.834,5,COM7,3,IOVCC_EX,1824.215,306.402
2025-11-09 01:34:45.173,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 01:34:45.400,5,COM7,5,VCI,3008.000,0.000
2025-11-09 01:34:45.749,5,COM7,6,VSP,5376.000,0.000
2025-11-09 01:34:45.965,5,COM7,7,VSN,0.000,24.170
2025-11-09 01:34:46.270,4,COM8,0,ELVDD_EX,6865.624,30.158
2025-11-09 01:34:46.491,4,COM8,1,ELVSS_EX,-1337.194,-1.562
2025-11-09 01:34:46.843,4,COM8,2,VCC_EX,2721.522,9.330
2025-11-09 01:34:47.085,4,COM8,3,IOVCC_EX,1808.942,264.813
2025-11-09 01:34:47.415,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 01:34:47.631,4,COM8,5,VCI,2816.000,0.000
2025-11-09 01:34:47.990,4,COM8,6,VSP,5392.000,0.000
2025-11-09 01:34:48.219,4,COM8,7,VSN,0.000,16.113
2025-11-09 01:34:48.550,1,COM9,0,ELVDD_EX,7031.264,17.717
2025-11-09 01:34:48.776,1,COM9,1,ELVSS_EX,-1248.006,-1.810
2025-11-09 01:34:49.123,1,COM9,2,VCC_EX,2731.373,8.164
2025-11-09 01:34:49.344,1,COM9,3,IOVCC_EX,1806.318,311.695
2025-11-09 01:34:49.695,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 01:34:49.919,1,COM9,5,VCI,3008.000,0.000
2025-11-09 01:34:50.269,1,COM9,6,VSP,5392.000,0.000
2025-11-09 01:34:50.496,1,COM9,7,VSN,0.000,0.000
2025-11-09 01:35:00.879,5,COM7,0,ELVDD_EX,6827.058,23.065
2025-11-09 01:35:01.097,5,COM7,1,ELVSS_EX,-1247.862,-1.763
2025-11-09 01:35:01.447,5,COM7,2,VCC_EX,2721.869,8.221
2025-11-09 01:35:01.663,5,COM7,3,IOVCC_EX,1824.141,314.499
2025-11-09 01:35:02.024,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 01:35:02.239,5,COM7,5,VCI,3008.000,0.000
2025-11-09 01:35:02.600,5,COM7,6,VSP,5376.000,0.000
2025-11-09 01:35:02.834,5,COM7,7,VSN,0.000,40.283
2025-11-09 01:35:03.175,4,COM8,0,ELVDD_EX,6868.531,27.831
2025-11-09 01:35:03.401,4,COM8,1,ELVSS_EX,-1340.255,-1.478
2025-11-09 01:35:03.749,4,COM8,2,VCC_EX,2720.658,7.842
2025-11-09 01:35:03.975,4,COM8,3,IOVCC_EX,1807.394,270.470
2025-11-09 01:35:04.324,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 01:35:04.542,4,COM8,5,VCI,2816.000,0.000
2025-11-09 01:35:04.893,4,COM8,6,VSP,5384.000,0.000
2025-11-09 01:35:05.120,4,COM8,7,VSN,0.000,8.057
2025-11-09 01:35:05.460,1,COM9,0,ELVDD_EX,7041.804,25.772
2025-11-09 01:35:05.686,1,COM9,1,ELVSS_EX,-1319.615,-0.371
2025-11-09 01:35:06.025,1,COM9,2,VCC_EX,2727.323,8.117
2025-11-09 01:35:06.243,1,COM9,3,IOVCC_EX,1804.043,314.266
2025-11-09 01:35:06.602,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 01:35:06.818,1,COM9,5,VCI,3008.000,0.000
2025-11-09 01:35:07.178,1,COM9,6,VSP,5384.000,0.000
2025-11-09 01:35:07.425,1,COM9,7,VSN,0.000,0.000
2025-11-09 01:35:17.719,5,COM7,0,ELVDD_EX,6844.180,17.031
2025-11-09 01:35:17.934,5,COM7,1,ELVSS_EX,-1250.882,-2.123
2025-11-09 01:35:18.293,5,COM7,2,VCC_EX,2720.083,7.461
2025-11-09 01:35:18.511,5,COM7,3,IOVCC_EX,1823.437,306.691
2025-11-09 01:35:18.862,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 01:35:19.100,5,COM7,5,VCI,3008.000,0.000
2025-11-09 01:35:19.441,5,COM7,6,VSP,5376.000,0.000
2025-11-09 01:35:19.658,5,COM7,7,VSN,0.000,38.269
