时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-10 03:51:00.101,4,COM8,0,ELVDD_EX,6872.424,13.249
2025-11-10 03:51:00.422,4,COM8,1,ELVSS_EX,-1341.736,-0.682
2025-11-10 03:51:00.638,4,COM8,2,VCC_EX,2721.995,9.405
2025-11-10 03:51:00.995,4,COM8,3,IOVCC_EX,1809.653,254.890
2025-11-10 03:51:01.212,4,COM8,4,IOVCC,1808.000,0.000
2025-11-10 03:51:01.571,4,COM8,5,VCI,2816.000,0.000
2025-11-10 03:51:01.816,4,COM8,6,VSP,5384.000,0.000
2025-11-10 03:51:02.144,4,COM8,7,VSN,0.000,56.396
2025-11-10 03:51:02.370,1,COM9,0,ELVDD_EX,7027.276,14.747
2025-11-10 03:51:02.678,1,COM9,1,ELVSS_EX,-1325.283,-0.272
2025-11-10 03:51:02.926,1,COM9,2,VCC_EX,2730.212,8.210
2025-11-10 03:51:03.255,1,COM9,3,IOVCC_EX,1805.376,311.411
2025-11-10 03:51:03.473,1,COM9,4,IOVCC,1800.000,0.000
2025-11-10 03:51:03.833,1,COM9,5,VCI,3008.000,0.000
2025-11-10 03:51:04.061,1,COM9,6,VSP,5392.000,0.000
2025-11-10 03:51:04.401,1,COM9,7,VSN,0.000,0.000
2025-11-10 03:51:14.641,5,COM7,0,ELVDD_EX,6827.944,29.193
2025-11-10 03:51:14.951,5,COM7,1,ELVSS_EX,-1257.934,-0.805
2025-11-10 03:51:15.168,5,COM7,2,VCC_EX,2721.468,7.539
2025-11-10 03:51:15.527,5,COM7,3,IOVCC_EX,1824.031,310.410
2025-11-10 03:51:15.762,5,COM7,4,IOVCC,1800.000,0.000
2025-11-10 03:51:16.100,5,COM7,5,VCI,3008.000,0.000
2025-11-10 03:51:16.338,5,COM7,6,VSP,5368.000,0.000
2025-11-10 03:51:16.678,5,COM7,7,VSN,0.000,8.057
2025-11-10 03:51:16.895,4,COM8,0,ELVDD_EX,6868.098,28.949
2025-11-10 03:51:17.265,4,COM8,1,ELVSS_EX,-1344.979,-1.397
2025-11-10 03:51:17.482,4,COM8,2,VCC_EX,2720.443,9.273
2025-11-10 03:51:17.836,4,COM8,3,IOVCC_EX,1808.451,268.900
2025-11-10 03:51:18.051,4,COM8,4,IOVCC,1808.000,0.000
2025-11-10 03:51:18.403,4,COM8,5,VCI,2816.000,0.000
2025-11-10 03:51:18.621,4,COM8,6,VSP,5392.000,0.000
2025-11-10 03:51:18.981,4,COM8,7,VSN,0.000,42.297
2025-11-10 03:51:19.207,1,COM9,0,ELVDD_EX,7045.805,14.763
2025-11-10 03:51:19.525,1,COM9,1,ELVSS_EX,-1307.637,-0.435
2025-11-10 03:51:19.750,1,COM9,2,VCC_EX,2729.288,8.174
2025-11-10 03:51:20.099,1,COM9,3,IOVCC_EX,1805.408,308.648
2025-11-10 03:51:20.333,1,COM9,4,IOVCC,1800.000,0.000
2025-11-10 03:51:20.674,1,COM9,5,VCI,3008.000,0.000
2025-11-10 03:51:20.901,1,COM9,6,VSP,5384.000,0.000
2025-11-10 03:51:21.252,1,COM9,7,VSN,0.000,0.000
