时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-09 21:01:56.948,5,COM7,0,ELVDD_EX,6845.002,14.044
2025-11-09 21:01:57.247,5,COM7,1,ELVSS_EX,-1298.908,-1.610
2025-11-09 21:01:57.464,5,COM7,2,VCC_EX,2720.973,7.507
2025-11-09 21:01:57.816,5,COM7,3,IOVCC_EX,1824.284,305.927
2025-11-09 21:01:58.039,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 21:01:58.394,5,COM7,5,VCI,3008.000,0.000
2025-11-09 21:01:58.617,5,COM7,6,VSP,5376.000,0.000
2025-11-09 21:01:58.961,5,COM7,7,VSN,0.000,22.156
2025-11-09 21:01:59.173,4,COM8,0,ELVDD_EX,6892.437,13.374
2025-11-09 21:01:59.497,4,COM8,1,ELVSS_EX,-1385.165,-0.726
2025-11-09 21:01:59.721,4,COM8,2,VCC_EX,2720.372,7.689
2025-11-09 21:02:00.076,4,COM8,3,IOVCC_EX,1808.219,254.233
2025-11-09 21:02:00.290,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 21:02:00.648,4,COM8,5,VCI,2816.000,0.000
2025-11-09 21:02:00.873,4,COM8,6,VSP,5384.000,0.000
2025-11-09 21:02:01.225,4,COM8,7,VSN,0.000,14.099
2025-11-09 21:02:01.451,1,COM9,0,ELVDD_EX,7044.838,18.928
2025-11-09 21:02:01.773,1,COM9,1,ELVSS_EX,-1323.703,-0.436
2025-11-09 21:02:02.000,1,COM9,2,VCC_EX,2728.248,8.187
2025-11-09 21:02:02.341,1,COM9,3,IOVCC_EX,1805.824,313.049
2025-11-09 21:02:02.564,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 21:02:02.918,1,COM9,5,VCI,3008.000,0.000
2025-11-09 21:02:03.142,1,COM9,6,VSP,5384.000,0.000
2025-11-09 21:02:03.496,1,COM9,7,VSN,0.000,0.000
2025-11-09 21:02:13.734,5,COM7,0,ELVDD_EX,6827.369,17.748
2025-11-09 21:02:14.090,5,COM7,1,ELVSS_EX,-1297.159,-0.741
2025-11-09 21:02:14.313,5,COM7,2,VCC_EX,2721.185,7.572
2025-11-09 21:02:14.657,5,COM7,3,IOVCC_EX,1823.697,312.028
2025-11-09 21:02:14.881,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 21:02:15.232,5,COM7,5,VCI,3008.000,0.000
2025-11-09 21:02:15.459,5,COM7,6,VSP,5368.000,0.000
2025-11-09 21:02:15.810,5,COM7,7,VSN,0.000,28.198
2025-11-09 21:02:16.026,4,COM8,0,ELVDD_EX,6871.099,16.684
2025-11-09 21:02:16.347,4,COM8,1,ELVSS_EX,-1363.621,-1.151
2025-11-09 21:02:16.571,4,COM8,2,VCC_EX,2720.882,9.029
2025-11-09 21:02:16.920,4,COM8,3,IOVCC_EX,1807.654,261.470
2025-11-09 21:02:17.143,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 21:02:17.489,4,COM8,5,VCI,2816.000,0.000
2025-11-09 21:02:17.700,4,COM8,6,VSP,5392.000,0.000
2025-11-09 21:02:18.001,4,COM8,7,VSN,0.000,22.156
2025-11-09 21:02:18.226,1,COM9,0,ELVDD_EX,7030.074,30.603
2025-11-09 21:02:18.550,1,COM9,1,ELVSS_EX,-1279.642,-1.220
2025-11-09 21:02:18.763,1,COM9,2,VCC_EX,2729.630,8.427
2025-11-09 21:02:19.123,1,COM9,3,IOVCC_EX,1805.331,311.647
2025-11-09 21:02:19.351,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 21:02:19.698,1,COM9,5,VCI,3008.000,0.000
2025-11-09 21:02:19.916,1,COM9,6,VSP,5384.000,0.000
2025-11-09 21:02:20.272,1,COM9,7,VSN,0.000,0.000
2025-11-09 21:02:30.515,5,COM7,0,ELVDD_EX,6842.874,18.070
2025-11-09 21:02:30.864,5,COM7,1,ELVSS_EX,-1289.905,-0.733
2025-11-09 21:02:31.083,5,COM7,2,VCC_EX,2720.804,7.457
2025-11-09 21:02:31.436,5,COM7,3,IOVCC_EX,1823.836,312.148
2025-11-09 21:02:31.660,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 21:02:32.009,5,COM7,5,VCI,3008.000,0.000
2025-11-09 21:02:32.235,5,COM7,6,VSP,5376.000,0.000
2025-11-09 21:02:32.583,5,COM7,7,VSN,0.000,10.071
2025-11-09 21:02:32.801,4,COM8,0,ELVDD_EX,6892.931,13.344
2025-11-09 21:02:33.123,4,COM8,1,ELVSS_EX,-1386.191,-0.621
2025-11-09 21:02:33.336,4,COM8,2,VCC_EX,2720.297,7.669
2025-11-09 21:02:33.695,4,COM8,3,IOVCC_EX,1808.510,258.128
2025-11-09 21:02:33.936,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 21:02:34.269,4,COM8,5,VCI,2816.000,0.000
2025-11-09 21:02:34.495,4,COM8,6,VSP,5392.000,0.000
2025-11-09 21:02:34.844,4,COM8,7,VSN,0.000,18.127
2025-11-09 21:02:35.083,1,COM9,0,ELVDD_EX,7044.666,25.375
2025-11-09 21:02:35.393,1,COM9,1,ELVSS_EX,-1314.585,-0.411
2025-11-09 21:02:35.616,1,COM9,2,VCC_EX,2728.129,8.457
2025-11-09 21:02:35.964,1,COM9,3,IOVCC_EX,1805.332,315.434
2025-11-09 21:02:36.187,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 21:02:36.538,1,COM9,5,VCI,3008.000,0.000
2025-11-09 21:02:36.763,1,COM9,6,VSP,5384.000,0.000
2025-11-09 21:02:37.112,1,COM9,7,VSN,0.000,0.000
2025-11-09 21:02:47.342,5,COM7,0,ELVDD_EX,6833.055,29.175
2025-11-09 21:02:47.708,5,COM7,1,ELVSS_EX,-1259.447,-1.444
2025-11-09 21:02:47.930,5,COM7,2,VCC_EX,2721.099,8.155
2025-11-09 21:02:48.280,5,COM7,3,IOVCC_EX,1825.380,309.969
2025-11-09 21:02:48.497,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 21:02:48.857,5,COM7,5,VCI,3008.000,0.000
2025-11-09 21:02:49.086,5,COM7,6,VSP,5376.000,0.000
2025-11-09 21:02:49.431,5,COM7,7,VSN,0.000,58.411
2025-11-09 21:02:49.653,4,COM8,0,ELVDD_EX,6886.364,16.600
2025-11-09 21:02:49.966,4,COM8,1,ELVSS_EX,-1367.229,-1.390
