时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-07 23:15:04.308,4,COM8,0,ELVDD_EX,6871.770,13.240
2025-11-07 23:15:04.551,4,COM8,1,ELVSS_EX,-1382.958,-0.723
2025-11-07 23:15:04.887,4,COM8,2,VCC_EX,2720.290,7.733
2025-11-07 23:15:05.112,4,COM8,3,IOVCC_EX,1807.383,262.097
2025-11-07 23:15:05.459,4,COM8,4,IOVCC,1808.000,0.000
2025-11-07 23:15:05.673,4,COM8,5,VCI,2816.000,0.000
2025-11-07 23:15:06.029,4,COM8,6,VSP,5384.000,0.000
2025-11-07 23:15:06.254,4,COM8,7,VSN,0.000,14.099
2025-11-07 23:15:06.574,1,COM9,0,ELVDD_EX,7022.814,25.444
2025-11-07 23:15:06.795,1,COM9,1,ELVSS_EX,-1267.754,-1.388
2025-11-07 23:15:07.146,1,COM9,2,VCC_EX,2728.685,8.391
2025-11-07 23:15:07.365,1,COM9,3,IOVCC_EX,1805.449,313.744
2025-11-07 23:15:07.719,1,COM9,4,IOVCC,1800.000,0.000
2025-11-07 23:15:07.950,1,COM9,5,VCI,3008.000,0.000
2025-11-07 23:15:08.294,1,COM9,6,VSP,5384.000,0.000
2025-11-07 23:15:08.512,1,COM9,7,VSN,0.000,0.000
2025-11-07 23:15:18.834,5,COM7,0,ELVDD_EX,6826.771,28.934
2025-11-07 23:15:19.058,5,COM7,1,ELVSS_EX,-1256.393,-1.523
2025-11-07 23:15:19.409,5,COM7,2,VCC_EX,2721.167,8.133
2025-11-07 23:15:19.621,5,COM7,3,IOVCC_EX,1823.724,309.556
2025-11-07 23:15:19.976,5,COM7,4,IOVCC,1800.000,0.000
2025-11-07 23:15:20.199,5,COM7,5,VCI,3008.000,0.000
2025-11-07 23:15:20.550,5,COM7,6,VSP,5368.000,0.000
2025-11-07 23:15:20.776,5,COM7,7,VSN,0.000,0.000
2025-11-07 23:15:21.089,4,COM8,0,ELVDD_EX,6892.999,13.252
2025-11-07 23:15:21.315,4,COM8,1,ELVSS_EX,-1383.832,-0.699
2025-11-07 23:15:21.661,4,COM8,2,VCC_EX,2720.385,7.677
2025-11-07 23:15:21.885,4,COM8,3,IOVCC_EX,1807.334,256.380
2025-11-07 23:15:22.235,4,COM8,4,IOVCC,1808.000,0.000
2025-11-07 23:15:22.454,4,COM8,5,VCI,2816.000,0.000
2025-11-07 23:15:22.810,4,COM8,6,VSP,5392.000,0.000
2025-11-07 23:15:23.040,4,COM8,7,VSN,0.000,4.028
2025-11-07 23:15:23.255,1,COM9,0,ELVDD_EX,7025.898,14.719
2025-11-07 23:15:23.559,1,COM9,1,ELVSS_EX,-1324.558,-0.366
2025-11-07 23:15:23.782,1,COM9,2,VCC_EX,2730.081,8.251
2025-11-07 23:15:24.134,1,COM9,3,IOVCC_EX,1806.529,301.795
2025-11-07 23:15:24.355,1,COM9,4,IOVCC,1800.000,0.000
2025-11-07 23:15:24.713,1,COM9,5,VCI,3008.000,0.000
2025-11-07 23:15:24.937,1,COM9,6,VSP,5384.000,0.000
2025-11-07 23:15:25.289,1,COM9,7,VSN,0.000,0.000
2025-11-07 23:15:35.615,5,COM7,0,ELVDD_EX,6846.170,13.608
2025-11-07 23:15:35.836,5,COM7,1,ELVSS_EX,-1302.891,-0.574
2025-11-07 23:15:36.187,5,COM7,2,VCC_EX,2719.901,7.268
2025-11-07 23:15:36.409,5,COM7,3,IOVCC_EX,1823.956,301.420
2025-11-07 23:15:36.760,5,COM7,4,IOVCC,1800.000,0.000
2025-11-07 23:15:36.978,5,COM7,5,VCI,3008.000,0.000
2025-11-07 23:15:37.336,5,COM7,6,VSP,5376.000,0.000
2025-11-07 23:15:37.555,5,COM7,7,VSN,0.000,0.000
2025-11-07 23:15:37.778,4,COM8,0,ELVDD_EX,6892.040,24.924
2025-11-07 23:15:38.084,4,COM8,1,ELVSS_EX,-1330.917,-1.683
2025-11-07 23:15:38.299,4,COM8,2,VCC_EX,2721.399,9.167
2025-11-07 23:15:38.656,4,COM8,3,IOVCC_EX,1807.306,264.380
2025-11-07 23:15:38.871,4,COM8,4,IOVCC,1808.000,0.000
2025-11-07 23:15:39.230,4,COM8,5,VCI,2816.000,0.000
2025-11-07 23:15:39.465,4,COM8,6,VSP,5392.000,0.000
2025-11-07 23:15:39.802,4,COM8,7,VSN,0.000,28.198
2025-11-07 23:15:40.026,1,COM9,0,ELVDD_EX,7025.405,30.631
2025-11-07 23:15:40.340,1,COM9,1,ELVSS_EX,-1280.262,-1.405
2025-11-07 23:15:40.560,1,COM9,2,VCC_EX,2728.546,8.434
2025-11-07 23:15:40.913,1,COM9,3,IOVCC_EX,1805.048,313.804
2025-11-07 23:15:41.127,1,COM9,4,IOVCC,1800.000,0.000
2025-11-07 23:15:41.486,1,COM9,5,VCI,3008.000,0.000
2025-11-07 23:15:41.704,1,COM9,6,VSP,5384.000,0.000
2025-11-07 23:15:42.060,1,COM9,7,VSN,0.000,0.000
2025-11-07 23:15:52.459,5,COM7,0,ELVDD_EX,6840.176,29.064
