时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-08 01:11:58.028,5,COM7,0,ELVDD_EX,6843.173,13.941
2025-11-08 01:11:58.358,5,COM7,1,ELVSS_EX,-1296.805,-0.854
2025-11-08 01:11:58.587,5,COM7,2,VCC_EX,2720.787,7.442
2025-11-08 01:11:58.926,5,COM7,3,IOVCC_EX,1824.538,308.629
2025-11-08 01:11:59.150,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 01:11:59.497,5,COM7,5,VCI,3008.000,0.000
2025-11-08 01:11:59.711,5,COM7,6,VSP,5376.000,0.000
2025-11-08 01:12:00.079,5,COM7,7,VSN,0.000,24.170
2025-11-08 01:12:00.294,4,COM8,0,ELVDD_EX,6873.205,16.633
2025-11-08 01:12:00.639,4,COM8,1,ELVSS_EX,-1315.157,-1.392
2025-11-08 01:12:00.874,4,COM8,2,VCC_EX,2722.403,8.888
2025-11-08 01:12:01.217,4,COM8,3,IOVCC_EX,1808.490,256.256
2025-11-08 01:12:01.451,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 01:12:01.782,4,COM8,5,VCI,2816.000,0.000
2025-11-08 01:12:02.008,4,COM8,6,VSP,5384.000,0.000
2025-11-08 01:12:02.359,4,COM8,7,VSN,0.000,4.028
2025-11-08 01:12:02.608,1,COM9,0,ELVDD_EX,7035.948,14.668
2025-11-08 01:12:02.908,1,COM9,1,ELVSS_EX,-1322.920,-0.368
2025-11-08 01:12:03.125,1,COM9,2,VCC_EX,2727.599,8.192
2025-11-08 01:12:03.476,1,COM9,3,IOVCC_EX,1804.702,309.653
2025-11-08 01:12:03.691,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 01:12:04.055,1,COM9,5,VCI,3008.000,0.000
2025-11-08 01:12:04.268,1,COM9,6,VSP,5392.000,0.000
2025-11-08 01:12:04.626,1,COM9,7,VSN,0.000,0.000
2025-11-08 01:12:14.882,5,COM7,0,ELVDD_EX,6835.828,29.323
2025-11-08 01:12:15.197,5,COM7,1,ELVSS_EX,-1256.619,-1.555
2025-11-08 01:12:15.415,5,COM7,2,VCC_EX,2721.282,8.036
2025-11-08 01:12:15.767,5,COM7,3,IOVCC_EX,1823.967,314.127
2025-11-08 01:12:15.992,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 01:12:16.344,5,COM7,5,VCI,3008.000,0.000
2025-11-08 01:12:16.560,5,COM7,6,VSP,5376.000,0.000
2025-11-08 01:12:16.921,5,COM7,7,VSN,0.000,32.227
2025-11-08 01:12:17.144,4,COM8,0,ELVDD_EX,6873.807,23.884
2025-11-08 01:12:17.478,4,COM8,1,ELVSS_EX,-1342.115,-1.657
2025-11-08 01:12:17.702,4,COM8,2,VCC_EX,2720.777,9.160
2025-11-08 01:12:18.057,4,COM8,3,IOVCC_EX,1807.294,270.716
2025-11-08 01:12:18.291,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 01:12:18.628,4,COM8,5,VCI,2816.000,0.000
2025-11-08 01:12:18.871,4,COM8,6,VSP,5384.000,0.000
2025-11-08 01:12:19.206,4,COM8,7,VSN,0.000,8.057
2025-11-08 01:12:19.428,1,COM9,0,ELVDD_EX,7032.695,24.104
2025-11-08 01:12:19.746,1,COM9,1,ELVSS_EX,-1266.016,-1.414
2025-11-08 01:12:19.963,1,COM9,2,VCC_EX,2728.804,8.429
2025-11-08 01:12:20.323,1,COM9,3,IOVCC_EX,1804.991,314.686
2025-11-08 01:12:20.539,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 01:12:20.893,1,COM9,5,VCI,3008.000,0.000
2025-11-08 01:12:21.121,1,COM9,6,VSP,5384.000,0.000
2025-11-08 01:12:21.470,1,COM9,7,VSN,0.000,0.000
2025-11-08 01:12:31.705,5,COM7,0,ELVDD_EX,6843.068,24.032
2025-11-08 01:12:32.035,5,COM7,1,ELVSS_EX,-1288.839,-0.730
2025-11-08 01:12:32.250,5,COM7,2,VCC_EX,2720.049,7.486
2025-11-08 01:12:32.609,5,COM7,3,IOVCC_EX,1823.906,313.414
2025-11-08 01:12:32.834,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 01:12:33.183,5,COM7,5,VCI,3008.000,0.000
2025-11-08 01:12:33.408,5,COM7,6,VSP,5376.000,0.000
2025-11-08 01:12:33.760,5,COM7,7,VSN,0.000,14.099
2025-11-08 01:12:33.977,4,COM8,0,ELVDD_EX,6896.837,16.544
2025-11-08 01:12:34.329,4,COM8,1,ELVSS_EX,-1313.759,-2.055
2025-11-08 01:12:34.556,4,COM8,2,VCC_EX,2720.568,9.346
2025-11-08 01:12:34.895,4,COM8,3,IOVCC_EX,1807.924,258.070
2025-11-08 01:12:35.112,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 01:12:35.473,4,COM8,5,VCI,2816.000,0.000
2025-11-08 01:12:35.701,4,COM8,6,VSP,5392.000,0.000
2025-11-08 01:12:36.051,4,COM8,7,VSN,0.000,16.113
2025-11-08 01:12:36.287,1,COM9,0,ELVDD_EX,7042.212,14.755
2025-11-08 01:12:36.593,1,COM9,1,ELVSS_EX,-1322.713,-0.461
2025-11-08 01:12:36.808,1,COM9,2,VCC_EX,2726.824,8.157
2025-11-08 01:12:37.156,1,COM9,3,IOVCC_EX,1804.628,308.995
2025-11-08 01:12:37.382,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 01:12:37.732,1,COM9,5,VCI,3008.000,0.000
2025-11-08 01:12:37.948,1,COM9,6,VSP,5392.000,0.000
2025-11-08 01:12:38.309,1,COM9,7,VSN,0.000,0.000
2025-11-08 01:12:48.564,5,COM7,0,ELVDD_EX,6832.822,17.139
2025-11-08 01:12:48.885,5,COM7,1,ELVSS_EX,-1221.721,-2.205
2025-11-08 01:12:49.111,5,COM7,2,VCC_EX,2723.260,7.999
2025-11-08 01:12:49.449,5,COM7,3,IOVCC_EX,1825.413,302.786
2025-11-08 01:12:49.664,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 01:12:50.023,5,COM7,5,VCI,3008.000,0.000
2025-11-08 01:12:50.261,5,COM7,6,VSP,5368.000,0.000
2025-11-08 01:12:50.598,5,COM7,7,VSN,0.000,46.326
2025-11-08 01:12:50.812,4,COM8,0,ELVDD_EX,6872.923,28.783
2025-11-08 01:12:51.171,4,COM8,1,ELVSS_EX,-1333.321,-1.573
2025-11-08 01:12:51.397,4,COM8,2,VCC_EX,2720.735,8.877
2025-11-08 01:12:51.746,4,COM8,3,IOVCC_EX,1807.344,268.755
2025-11-08 01:12:51.974,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 01:12:52.315,4,COM8,5,VCI,2816.000,0.000
2025-11-08 01:12:52.541,4,COM8,6,VSP,5384.000,0.000
2025-11-08 01:12:52.892,4,COM8,7,VSN,0.000,34.241
2025-11-08 01:12:53.109,1,COM9,0,ELVDD_EX,7022.281,17.491
2025-11-08 01:12:53.429,1,COM9,1,ELVSS_EX,-1298.610,-1.286
2025-11-08 01:12:53.646,1,COM9,2,VCC_EX,2728.803,8.413
2025-11-08 01:12:54.005,1,COM9,3,IOVCC_EX,1805.298,311.598
2025-11-08 01:12:54.221,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 01:12:54.581,1,COM9,5,VCI,3008.000,0.000
2025-11-08 01:12:54.798,1,COM9,6,VSP,5384.000,0.000
2025-11-08 01:12:55.146,1,COM9,7,VSN,0.000,0.000
