时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-09 22:58:45.442,1,COM9,0,ELVDD_EX,7029.237,17.793
2025-11-09 22:58:45.668,1,COM9,1,ELVSS_EX,-1329.643,-1.756
2025-11-09 22:58:46.015,1,COM9,2,VCC_EX,2727.855,8.430
2025-11-09 22:58:46.227,1,COM9,3,IOVCC_EX,1806.971,302.594
2025-11-09 22:58:46.587,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 22:58:46.807,1,COM9,5,VCI,3008.000,0.000
2025-11-09 22:58:47.161,1,COM9,6,VSP,5384.000,0.000
2025-11-09 22:58:47.379,1,COM9,7,VSN,0.000,0.000
2025-11-09 22:58:57.777,5,COM7,0,ELVDD_EX,6842.363,16.493
2025-11-09 22:58:57.991,5,COM7,1,ELVSS_EX,-1275.478,-1.549
2025-11-09 22:58:58.348,5,COM7,2,VCC_EX,2721.654,7.529
2025-11-09 22:58:58.571,5,COM7,3,IOVCC_EX,1823.666,313.079
2025-11-09 22:58:58.926,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 22:58:59.152,5,COM7,5,VCI,3008.000,0.000
2025-11-09 22:58:59.497,5,COM7,6,VSP,5376.000,0.000
2025-11-09 22:58:59.722,5,COM7,7,VSN,0.000,54.382
2025-11-09 22:59:00.049,4,COM8,0,ELVDD_EX,6890.903,13.726
2025-11-09 22:59:00.263,4,COM8,1,ELVSS_EX,-1382.487,-0.828
2025-11-09 22:59:00.559,4,COM8,2,VCC_EX,2720.186,7.935
2025-11-09 22:59:00.774,4,COM8,3,IOVCC_EX,1808.412,261.957
2025-11-09 22:59:01.131,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 22:59:01.341,4,COM8,5,VCI,2816.000,0.000
2025-11-09 22:59:01.563,4,COM8,6,VSP,5384.000,0.000
2025-11-09 22:59:01.858,4,COM8,7,VSN,0.000,14.099
2025-11-09 22:59:02.072,1,COM9,0,ELVDD_EX,7027.713,25.380
2025-11-09 22:59:02.430,1,COM9,1,ELVSS_EX,-1267.098,-1.313
2025-11-09 22:59:02.646,1,COM9,2,VCC_EX,2729.039,8.506
