时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-08 10:56:20.387,4,COM8,0,ELVDD_EX,6871.907,29.081
2025-11-08 10:56:20.604,4,COM8,1,ELVSS_EX,-1374.319,-0.834
2025-11-08 10:56:20.955,4,COM8,2,VCC_EX,2720.509,8.921
2025-11-08 10:56:21.170,4,COM8,3,IOVCC_EX,1807.559,265.307
2025-11-08 10:56:21.529,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 10:56:21.753,4,COM8,5,VCI,2816.000,0.000
2025-11-08 10:56:22.102,4,COM8,6,VSP,5384.000,0.000
2025-11-08 10:56:22.327,4,COM8,7,VSN,0.000,20.142
2025-11-08 10:56:22.664,1,COM9,0,ELVDD_EX,7044.524,17.688
2025-11-08 10:56:22.890,1,COM9,1,ELVSS_EX,-1250.065,-1.715
2025-11-08 10:56:23.230,1,COM9,2,VCC_EX,2727.168,8.101
2025-11-08 10:56:23.467,1,COM9,3,IOVCC_EX,1804.314,312.120
2025-11-08 10:56:23.806,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 10:56:24.033,1,COM9,5,VCI,3008.000,0.000
2025-11-08 10:56:24.381,1,COM9,6,VSP,5384.000,0.000
2025-11-08 10:56:24.598,1,COM9,7,VSN,0.000,0.000
2025-11-08 10:56:34.951,5,COM7,0,ELVDD_EX,6828.207,17.800
2025-11-08 10:56:35.168,5,COM7,1,ELVSS_EX,-1295.074,-0.802
2025-11-08 10:56:35.518,5,COM7,2,VCC_EX,2719.997,7.519
2025-11-08 10:56:35.744,5,COM7,3,IOVCC_EX,1823.843,315.311
2025-11-08 10:56:36.094,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 10:56:36.311,5,COM7,5,VCI,3008.000,0.000
2025-11-08 10:56:36.671,5,COM7,6,VSP,5376.000,0.000
2025-11-08 10:56:36.897,5,COM7,7,VSN,0.000,18.127
2025-11-08 10:56:37.227,4,COM8,0,ELVDD_EX,6891.467,17.820
2025-11-08 10:56:37.453,4,COM8,1,ELVSS_EX,-1383.682,-0.746
2025-11-08 10:56:37.803,4,COM8,2,VCC_EX,2720.271,7.807
2025-11-08 10:56:38.021,4,COM8,3,IOVCC_EX,1808.475,270.406
2025-11-08 10:56:38.371,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 10:56:38.585,4,COM8,5,VCI,2816.000,0.000
