时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-09 12:15:55.767,5,COM7,0,ELVDD_EX,6846.674,13.679
2025-11-09 12:15:55.982,5,COM7,1,ELVSS_EX,-1266.940,-0.614
2025-11-09 12:15:56.337,5,COM7,2,VCC_EX,2720.467,7.389
2025-11-09 12:15:56.549,5,COM7,3,IOVCC_EX,1824.211,310.363
2025-11-09 12:15:56.907,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 12:15:57.119,5,COM7,5,VCI,3008.000,0.000
2025-11-09 12:15:57.482,5,COM7,6,VSP,5376.000,0.000
2025-11-09 12:15:57.714,5,COM7,7,VSN,0.000,24.170
2025-11-09 12:15:58.007,4,COM8,0,ELVDD_EX,6892.899,16.577
2025-11-09 12:15:58.230,4,COM8,1,ELVSS_EX,-1312.341,-1.913
2025-11-09 12:15:58.587,4,COM8,2,VCC_EX,2721.891,7.797
2025-11-09 12:15:58.810,4,COM8,3,IOVCC_EX,1808.178,258.093
2025-11-09 12:15:59.157,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 12:15:59.382,4,COM8,5,VCI,2816.000,0.000
2025-11-09 12:15:59.729,4,COM8,6,VSP,5384.000,0.000
2025-11-09 12:15:59.943,4,COM8,7,VSN,0.000,22.156
2025-11-09 12:16:00.261,1,COM9,0,ELVDD_EX,7031.407,17.815
2025-11-09 12:16:00.474,1,COM9,1,ELVSS_EX,-1249.575,-1.826
2025-11-09 12:16:00.835,1,COM9,2,VCC_EX,2731.748,8.411
2025-11-09 12:16:01.061,1,COM9,3,IOVCC_EX,1806.883,303.280
2025-11-09 12:16:01.410,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 12:16:01.635,1,COM9,5,VCI,3008.000,0.000
2025-11-09 12:16:01.980,1,COM9,6,VSP,5392.000,0.000
2025-11-09 12:16:02.216,1,COM9,7,VSN,0.000,0.000
2025-11-09 12:16:12.608,5,COM7,0,ELVDD_EX,6844.741,17.085
2025-11-09 12:16:12.832,5,COM7,1,ELVSS_EX,-1277.701,-1.166
2025-11-09 12:16:13.175,5,COM7,2,VCC_EX,2720.796,7.746
2025-11-09 12:16:13.398,5,COM7,3,IOVCC_EX,1824.039,305.161
2025-11-09 12:16:13.746,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 12:16:13.990,5,COM7,5,VCI,3008.000,0.000
2025-11-09 12:16:14.319,5,COM7,6,VSP,5376.000,0.000
2025-11-09 12:16:14.544,5,COM7,7,VSN,0.000,4.028
2025-11-09 12:16:14.850,4,COM8,0,ELVDD_EX,6890.850,16.262
2025-11-09 12:16:15.085,4,COM8,1,ELVSS_EX,-1381.735,-0.727
2025-11-09 12:16:15.430,4,COM8,2,VCC_EX,2720.090,9.238
2025-11-09 12:16:15.663,4,COM8,3,IOVCC_EX,1808.394,260.328
2025-11-09 12:16:15.999,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 12:16:16.233,4,COM8,5,VCI,2816.000,0.000
2025-11-09 12:16:16.579,4,COM8,6,VSP,5384.000,0.000
2025-11-09 12:16:16.795,4,COM8,7,VSN,0.000,10.071
2025-11-09 12:16:17.102,1,COM9,0,ELVDD_EX,7026.636,25.472
2025-11-09 12:16:17.337,1,COM9,1,ELVSS_EX,-1267.379,-1.400
2025-11-09 12:16:17.684,1,COM9,2,VCC_EX,2729.962,8.478
2025-11-09 12:16:17.911,1,COM9,3,IOVCC_EX,1805.382,313.659
2025-11-09 12:16:18.249,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 12:16:18.486,1,COM9,5,VCI,3008.000,0.000
2025-11-09 12:16:18.828,1,COM9,6,VSP,5392.000,0.000
2025-11-09 12:16:19.051,1,COM9,7,VSN,0.000,0.000
2025-11-09 12:16:29.443,5,COM7,0,ELVDD_EX,6827.311,25.100
2025-11-09 12:16:29.667,5,COM7,1,ELVSS_EX,-1243.589,-1.726
2025-11-09 12:16:30.016,5,COM7,2,VCC_EX,2721.667,8.312
2025-11-09 12:16:30.241,5,COM7,3,IOVCC_EX,1824.059,308.825
2025-11-09 12:16:30.591,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 12:16:30.814,5,COM7,5,VCI,3008.000,0.000
2025-11-09 12:16:31.171,5,COM7,6,VSP,5376.000,0.000
2025-11-09 12:16:31.395,5,COM7,7,VSN,0.000,14.099
2025-11-09 12:16:31.702,4,COM8,0,ELVDD_EX,6873.243,16.428
2025-11-09 12:16:31.927,4,COM8,1,ELVSS_EX,-1326.840,-1.494
2025-11-09 12:16:32.278,4,COM8,2,VCC_EX,2721.538,9.376
2025-11-09 12:16:32.494,4,COM8,3,IOVCC_EX,1809.068,260.844
2025-11-09 12:16:32.851,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 12:16:33.063,4,COM8,5,VCI,2816.000,0.000
2025-11-09 12:16:33.419,4,COM8,6,VSP,5384.000,0.000
2025-11-09 12:16:33.653,4,COM8,7,VSN,0.000,2.014
2025-11-09 12:16:33.952,1,COM9,0,ELVDD_EX,7029.236,14.769
2025-11-09 12:16:34.177,1,COM9,1,ELVSS_EX,-1267.840,-1.756
2025-11-09 12:16:34.525,1,COM9,2,VCC_EX,2731.437,8.032
2025-11-09 12:16:34.739,1,COM9,3,IOVCC_EX,1806.718,0.000
2025-11-09 12:16:35.102,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 12:16:35.327,1,COM9,5,VCI,3008.000,0.000
2025-11-09 12:16:35.675,1,COM9,6,VSP,5384.000,0.000
2025-11-09 12:16:35.892,1,COM9,7,VSN,0.000,0.000
2025-11-09 12:16:46.226,5,COM7,0,ELVDD_EX,6833.444,13.628
2025-11-09 12:16:46.454,5,COM7,1,ELVSS_EX,-1294.490,-0.637
2025-11-09 12:16:46.797,5,COM7,2,VCC_EX,2720.260,8.320
2025-11-09 12:16:47.018,5,COM7,3,IOVCC_EX,1824.199,304.703
2025-11-09 12:16:47.371,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 12:16:47.584,5,COM7,5,VCI,3008.000,0.000
2025-11-09 12:16:47.946,5,COM7,6,VSP,5376.000,0.000
2025-11-09 12:16:48.173,5,COM7,7,VSN,0.000,20.142
2025-11-09 12:16:48.480,4,COM8,0,ELVDD_EX,6868.018,16.083
2025-11-09 12:16:48.696,4,COM8,1,ELVSS_EX,-1337.098,-0.730
2025-11-09 12:16:49.052,4,COM8,2,VCC_EX,2720.565,7.846
2025-11-09 12:16:49.272,4,COM8,3,IOVCC_EX,1808.284,265.494
2025-11-09 12:16:49.625,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 12:16:49.835,4,COM8,5,VCI,2816.000,0.000
2025-11-09 12:16:50.200,4,COM8,6,VSP,5384.000,0.000
2025-11-09 12:16:50.424,4,COM8,7,VSN,0.000,10.071
2025-11-09 12:16:50.802,1,COM9,0,ELVDD_EX,7026.564,30.553
2025-11-09 12:16:51.029,1,COM9,1,ELVSS_EX,-1280.765,-1.139
2025-11-09 12:16:51.367,1,COM9,2,VCC_EX,2729.542,8.492
2025-11-09 12:16:51.601,1,COM9,3,IOVCC_EX,1805.545,313.224
2025-11-09 12:16:51.940,1,COM9,4,IOVCC,1800.000,0.000
