时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-09 04:28:23.198,4,COM8,0,ELVDD_EX,6895.474,13.287
2025-11-09 04:28:23.436,4,COM8,1,ELVSS_EX,-1383.811,-0.666
2025-11-09 04:28:23.765,4,COM8,2,VCC_EX,2720.014,7.762
2025-11-09 04:28:23.991,4,COM8,3,IOVCC_EX,1808.431,258.168
2025-11-09 04:28:24.341,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 04:28:24.557,4,COM8,5,VCI,2816.000,0.000
2025-11-09 04:28:24.915,4,COM8,6,VSP,5392.000,0.000
2025-11-09 04:28:25.132,4,COM8,7,VSN,0.000,18.127
2025-11-09 04:28:25.482,1,COM9,0,ELVDD_EX,7045.806,17.932
2025-11-09 04:28:25.698,1,COM9,1,ELVSS_EX,-1324.317,-0.389
2025-11-09 04:28:26.057,1,COM9,2,VCC_EX,2727.615,8.245
2025-11-09 04:28:26.294,1,COM9,3,IOVCC_EX,1804.268,309.202
2025-11-09 04:28:26.623,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 04:28:26.849,1,COM9,5,VCI,3008.000,0.000
2025-11-09 04:28:27.199,1,COM9,6,VSP,5384.000,0.000
2025-11-09 04:28:27.423,1,COM9,7,VSN,0.000,0.000
2025-11-09 04:28:37.755,5,COM7,0,ELVDD_EX,6827.954,13.672
2025-11-09 04:28:37.971,5,COM7,1,ELVSS_EX,-1302.398,-0.594
2025-11-09 04:28:38.334,5,COM7,2,VCC_EX,2720.233,7.398
2025-11-09 04:28:38.580,5,COM7,3,IOVCC_EX,1823.927,313.276
2025-11-09 04:28:38.899,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 04:28:39.116,5,COM7,5,VCI,3008.000,0.000
2025-11-09 04:28:39.478,5,COM7,6,VSP,5368.000,0.000
2025-11-09 04:28:39.703,5,COM7,7,VSN,0.000,0.000
2025-11-09 04:28:40.040,4,COM8,0,ELVDD_EX,6875.730,16.556
2025-11-09 04:28:40.258,4,COM8,1,ELVSS_EX,-1364.206,-1.058
2025-11-09 04:28:40.608,4,COM8,2,VCC_EX,2720.345,8.295
2025-11-09 04:28:40.825,4,COM8,3,IOVCC_EX,1807.983,259.696
2025-11-09 04:28:41.185,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 04:28:41.400,4,COM8,5,VCI,2816.000,0.000
2025-11-09 04:28:41.759,4,COM8,6,VSP,5392.000,0.000
2025-11-09 04:28:41.974,4,COM8,7,VSN,0.000,40.283
