时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-08 19:42:19.330,4,COM8,0,ELVDD_EX,6887.014,16.825
2025-11-08 19:42:19.546,4,COM8,1,ELVSS_EX,-1366.714,-1.157
2025-11-08 19:42:19.904,4,COM8,2,VCC_EX,2720.569,8.256
2025-11-08 19:42:20.130,4,COM8,3,IOVCC_EX,1808.331,257.730
2025-11-08 19:42:20.478,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 19:42:20.693,4,COM8,5,VCI,2816.000,0.000
2025-11-08 19:42:21.059,4,COM8,6,VSP,5384.000,0.000
2025-11-08 19:42:21.287,4,COM8,7,VSN,0.000,10.071
2025-11-08 19:42:21.565,1,COM9,0,ELVDD_EX,7042.473,18.590
2025-11-08 19:42:21.781,1,COM9,1,ELVSS_EX,-1320.795,-0.454
2025-11-08 19:42:22.132,1,COM9,2,VCC_EX,2727.461,8.473
2025-11-08 19:42:22.359,1,COM9,3,IOVCC_EX,1803.805,315.589
2025-11-08 19:42:22.708,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 19:42:22.934,1,COM9,5,VCI,3008.000,0.000
2025-11-08 19:42:23.284,1,COM9,6,VSP,5384.000,0.000
2025-11-08 19:42:23.501,1,COM9,7,VSN,0.000,0.000
2025-11-08 19:42:33.885,5,COM7,0,ELVDD_EX,6832.729,17.034
2025-11-08 19:42:34.100,5,COM7,1,ELVSS_EX,-1227.151,-2.205
2025-11-08 19:42:34.449,5,COM7,2,VCC_EX,2723.503,8.295
2025-11-08 19:42:34.662,5,COM7,3,IOVCC_EX,1823.632,311.177
2025-11-08 19:42:35.031,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 19:42:35.257,5,COM7,5,VCI,3008.000,0.000
2025-11-08 19:42:35.603,5,COM7,6,VSP,5376.000,0.000
2025-11-08 19:42:35.828,5,COM7,7,VSN,0.000,0.000
2025-11-08 19:42:36.182,4,COM8,0,ELVDD_EX,6892.284,24.837
2025-11-08 19:42:36.397,4,COM8,1,ELVSS_EX,-1334.034,-1.601
2025-11-08 19:42:36.757,4,COM8,2,VCC_EX,2720.785,7.710
2025-11-08 19:42:36.971,4,COM8,3,IOVCC_EX,1807.809,263.400
2025-11-08 19:42:37.321,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 19:42:37.545,4,COM8,5,VCI,2816.000,0.000
2025-11-08 19:42:37.895,4,COM8,6,VSP,5384.000,0.000
2025-11-08 19:42:38.110,4,COM8,7,VSN,0.000,32.227
2025-11-08 19:42:38.405,1,COM9,0,ELVDD_EX,7045.314,19.202
2025-11-08 19:42:38.620,1,COM9,1,ELVSS_EX,-1324.425,-0.518
2025-11-08 19:42:38.979,1,COM9,2,VCC_EX,2727.993,8.008
2025-11-08 19:42:39.193,1,COM9,3,IOVCC_EX,1804.447,313.067
2025-11-08 19:42:39.553,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 19:42:39.767,1,COM9,5,VCI,3008.000,0.000
2025-11-08 19:42:40.126,1,COM9,6,VSP,5392.000,0.000
2025-11-08 19:42:40.351,1,COM9,7,VSN,0.000,0.000
2025-11-08 19:42:50.723,5,COM7,0,ELVDD_EX,6842.810,16.557
2025-11-08 19:42:50.934,5,COM7,1,ELVSS_EX,-1295.129,-0.800
2025-11-08 19:42:51.299,5,COM7,2,VCC_EX,2720.864,8.162
2025-11-08 19:42:51.513,5,COM7,3,IOVCC_EX,1823.774,314.972
2025-11-08 19:42:51.870,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 19:42:52.095,5,COM7,5,VCI,3008.000,0.000
2025-11-08 19:42:52.451,5,COM7,6,VSP,5376.000,0.000
2025-11-08 19:42:52.694,5,COM7,7,VSN,0.000,30.212
2025-11-08 19:42:53.018,4,COM8,0,ELVDD_EX,6892.735,16.774
2025-11-08 19:42:53.240,4,COM8,1,ELVSS_EX,-1385.643,-0.728
2025-11-08 19:42:53.589,4,COM8,2,VCC_EX,2720.269,8.334
2025-11-08 19:42:53.806,4,COM8,3,IOVCC_EX,1808.226,258.502
2025-11-08 19:42:54.165,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 19:42:54.381,4,COM8,5,VCI,2816.000,0.000
2025-11-08 19:42:54.740,4,COM8,6,VSP,5384.000,0.000
2025-11-08 19:42:54.965,4,COM8,7,VSN,0.000,6.042
2025-11-08 19:42:55.250,1,COM9,0,ELVDD_EX,7041.503,18.610
2025-11-08 19:42:55.465,1,COM9,1,ELVSS_EX,-1280.198,-1.177
2025-11-08 19:42:55.821,1,COM9,2,VCC_EX,2727.128,8.206
2025-11-08 19:42:56.035,1,COM9,3,IOVCC_EX,1803.929,316.454
2025-11-08 19:42:56.389,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 19:42:56.601,1,COM9,5,VCI,3008.000,0.000
2025-11-08 19:42:56.905,1,COM9,6,VSP,5384.000,0.000
2025-11-08 19:42:57.141,1,COM9,7,VSN,0.000,0.000
2025-11-08 19:43:07.508,5,COM7,0,ELVDD_EX,6823.501,30.153
2025-11-08 19:43:07.727,5,COM7,1,ELVSS_EX,-1251.247,-1.692
2025-11-08 19:43:08.080,5,COM7,2,VCC_EX,2721.677,8.324
2025-11-08 19:43:08.297,5,COM7,3,IOVCC_EX,1824.901,312.012
2025-11-08 19:43:08.654,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 19:43:08.869,5,COM7,5,VCI,3008.000,0.000
2025-11-08 19:43:09.231,5,COM7,6,VSP,5376.000,0.000
2025-11-08 19:43:09.444,5,COM7,7,VSN,0.000,0.000
2025-11-08 19:43:09.799,4,COM8,0,ELVDD_EX,6870.186,23.864
2025-11-08 19:43:10.014,4,COM8,1,ELVSS_EX,-1343.180,-1.734
2025-11-08 19:43:10.371,4,COM8,2,VCC_EX,2721.248,9.249
2025-11-08 19:43:10.587,4,COM8,3,IOVCC_EX,1808.140,265.001
