时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-09 11:17:25.403,1,COM9,0,ELVDD_EX,7028.085,31.914
2025-11-09 11:17:25.628,1,COM9,1,ELVSS_EX,-1270.251,-1.294
2025-11-09 11:17:25.947,1,COM9,2,VCC_EX,2730.912,8.302
2025-11-09 11:17:26.162,1,COM9,3,IOVCC_EX,1806.274,308.676
2025-11-09 11:17:26.460,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 11:17:26.683,1,COM9,5,VCI,3008.000,0.000
2025-11-09 11:17:27.034,1,COM9,6,VSP,5384.000,0.000
2025-11-09 11:17:27.253,1,COM9,7,VSN,0.000,0.000
2025-11-09 11:17:37.494,5,COM7,0,ELVDD_EX,6833.365,17.001
2025-11-09 11:17:37.801,5,COM7,1,ELVSS_EX,-1230.049,-2.129
2025-11-09 11:17:38.014,5,COM7,2,VCC_EX,2723.065,8.253
2025-11-09 11:17:38.371,5,COM7,3,IOVCC_EX,1823.460,309.355
2025-11-09 11:17:38.586,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 11:17:38.942,5,COM7,5,VCI,3008.000,0.000
2025-11-09 11:17:39.156,5,COM7,6,VSP,5376.000,0.000
2025-11-09 11:17:39.515,5,COM7,7,VSN,0.000,4.028
2025-11-09 11:17:39.739,4,COM8,0,ELVDD_EX,6869.478,13.310
2025-11-09 11:17:40.055,4,COM8,1,ELVSS_EX,-1386.646,-0.653
2025-11-09 11:17:40.267,4,COM8,2,VCC_EX,2720.317,7.640
2025-11-09 11:17:40.625,4,COM8,3,IOVCC_EX,1808.395,260.388
2025-11-09 11:17:40.839,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 11:17:41.203,4,COM8,5,VCI,2816.000,0.000
2025-11-09 11:17:41.417,4,COM8,6,VSP,5392.000,0.000
2025-11-09 11:17:41.773,4,COM8,7,VSN,0.000,14.099
2025-11-09 11:17:41.988,1,COM9,0,ELVDD_EX,7025.659,29.197
2025-11-09 11:17:42.302,1,COM9,1,ELVSS_EX,-1274.054,-1.221
2025-11-09 11:17:42.523,1,COM9,2,VCC_EX,2729.567,8.176
2025-11-09 11:17:42.878,1,COM9,3,IOVCC_EX,1804.507,317.604
2025-11-09 11:17:43.092,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 11:17:43.444,1,COM9,5,VCI,3008.000,0.000
2025-11-09 11:17:43.666,1,COM9,6,VSP,5384.000,0.000
2025-11-09 11:17:44.021,1,COM9,7,VSN,0.000,0.000
2025-11-09 11:17:54.278,5,COM7,0,ELVDD_EX,6826.160,16.541
2025-11-09 11:17:54.642,5,COM7,1,ELVSS_EX,-1298.503,-0.687
2025-11-09 11:17:54.860,5,COM7,2,VCC_EX,2720.180,7.509
2025-11-09 11:17:55.222,5,COM7,3,IOVCC_EX,1823.455,310.158
2025-11-09 11:17:55.453,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 11:17:55.790,5,COM7,5,VCI,3008.000,0.000
2025-11-09 11:17:56.036,5,COM7,6,VSP,5376.000,0.000
2025-11-09 11:17:56.371,5,COM7,7,VSN,0.000,8.057
2025-11-09 11:17:56.600,4,COM8,0,ELVDD_EX,6892.795,13.208
2025-11-09 11:17:56.901,4,COM8,1,ELVSS_EX,-1370.271,-0.988
2025-11-09 11:17:57.120,4,COM8,2,VCC_EX,2720.503,7.750
2025-11-09 11:17:57.469,4,COM8,3,IOVCC_EX,1808.308,256.164
2025-11-09 11:17:57.689,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 11:17:58.038,4,COM8,5,VCI,2816.000,0.000
2025-11-09 11:17:58.273,4,COM8,6,VSP,5384.000,0.000
2025-11-09 11:17:58.618,4,COM8,7,VSN,0.000,14.099
2025-11-09 11:17:58.997,1,COM9,0,ELVDD_EX,7022.675,17.663
2025-11-09 11:17:59.229,1,COM9,1,ELVSS_EX,-1274.693,-1.332
2025-11-09 11:17:59.569,1,COM9,2,VCC_EX,2729.656,8.490
2025-11-09 11:17:59.787,1,COM9,3,IOVCC_EX,1804.695,313.253
2025-11-09 11:18:00.144,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 11:18:00.366,1,COM9,5,VCI,3008.000,0.000
2025-11-09 11:18:00.719,1,COM9,6,VSP,5392.000,0.000
2025-11-09 11:18:00.947,1,COM9,7,VSN,0.000,0.000
2025-11-09 11:18:11.335,5,COM7,0,ELVDD_EX,6823.638,30.265
2025-11-09 11:18:11.558,5,COM7,1,ELVSS_EX,-1249.797,-1.660
2025-11-09 11:18:11.908,5,COM7,2,VCC_EX,2721.661,8.276
2025-11-09 11:18:12.131,5,COM7,3,IOVCC_EX,1825.457,310.105
2025-11-09 11:18:12.482,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 11:18:12.706,5,COM7,5,VCI,3008.000,0.000
2025-11-09 11:18:13.058,5,COM7,6,VSP,5376.000,0.000
2025-11-09 11:18:13.268,5,COM7,7,VSN,0.000,0.000
2025-11-09 11:18:13.587,4,COM8,0,ELVDD_EX,6891.688,23.026
2025-11-09 11:18:13.809,4,COM8,1,ELVSS_EX,-1333.406,-1.641
2025-11-09 11:18:14.159,4,COM8,2,VCC_EX,2721.141,7.646
2025-11-09 11:18:14.380,4,COM8,3,IOVCC_EX,1808.291,262.885
2025-11-09 11:18:14.732,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 11:18:14.950,4,COM8,5,VCI,2816.000,0.000
2025-11-09 11:18:15.306,4,COM8,6,VSP,5384.000,0.000
2025-11-09 11:18:15.534,4,COM8,7,VSN,0.000,22.156
2025-11-09 11:18:15.841,1,COM9,0,ELVDD_EX,7024.973,29.213
2025-11-09 11:18:16.074,1,COM9,1,ELVSS_EX,-1324.941,-1.237
2025-11-09 11:18:16.414,1,COM9,2,VCC_EX,2729.015,8.337
2025-11-09 11:18:16.641,1,COM9,3,IOVCC_EX,1804.409,311.158
2025-11-09 11:18:16.986,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 11:18:17.208,1,COM9,5,VCI,3008.000,0.000
2025-11-09 11:18:17.560,1,COM9,6,VSP,5384.000,0.000
2025-11-09 11:18:17.778,1,COM9,7,VSN,0.000,0.000
2025-11-09 11:18:28.020,5,COM7,0,ELVDD_EX,6825.370,27.849
2025-11-09 11:18:28.326,5,COM7,1,ELVSS_EX,-1260.457,-1.727
2025-11-09 11:18:28.550,5,COM7,2,VCC_EX,2721.614,7.503
2025-11-09 11:18:28.906,5,COM7,3,IOVCC_EX,1823.931,314.199
2025-11-09 11:18:29.118,5,COM7,4,IOVCC,1800.000,0.000
2025-11-09 11:18:29.474,5,COM7,5,VCI,3008.000,0.000
2025-11-09 11:18:29.697,5,COM7,6,VSP,5376.000,0.000
2025-11-09 11:18:30.050,5,COM7,7,VSN,0.000,38.269
2025-11-09 11:18:30.266,4,COM8,0,ELVDD_EX,6892.749,13.338
2025-11-09 11:18:30.577,4,COM8,1,ELVSS_EX,-1385.339,-0.676
2025-11-09 11:18:30.803,4,COM8,2,VCC_EX,2719.796,7.822
2025-11-09 11:18:31.151,4,COM8,3,IOVCC_EX,1807.928,257.353
2025-11-09 11:18:31.392,4,COM8,4,IOVCC,1808.000,0.000
2025-11-09 11:18:31.718,4,COM8,5,VCI,2816.000,0.000
2025-11-09 11:18:31.942,4,COM8,6,VSP,5392.000,0.000
2025-11-09 11:18:32.299,4,COM8,7,VSN,0.000,2.014
2025-11-09 11:18:32.513,1,COM9,0,ELVDD_EX,7043.139,31.620
2025-11-09 11:18:32.829,1,COM9,1,ELVSS_EX,-1270.385,-1.323
2025-11-09 11:18:33.053,1,COM9,2,VCC_EX,2727.365,8.473
2025-11-09 11:18:33.399,1,COM9,3,IOVCC_EX,1804.550,311.182
2025-11-09 11:18:33.625,1,COM9,4,IOVCC,1800.000,0.000
2025-11-09 11:18:33.972,1,COM9,5,VCI,3008.000,0.000
2025-11-09 11:18:34.194,1,COM9,6,VSP,5384.000,0.000
2025-11-09 11:18:34.550,1,COM9,7,VSN,0.000,0.000
2025-11-09 11:18:44.799,5,COM7,0,ELVDD_EX,6841.291,17.745
2025-11-09 11:18:45.107,5,COM7,1,ELVSS_EX,-1297.822,-0.764
2025-11-09 11:18:45.327,5,COM7,2,VCC_EX,2720.258,7.578
2025-11-09 11:18:45.679,5,COM7,3,IOVCC_EX,1823.178,312.003
