时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-08 09:57:57.623,5,COM7,0,ELVDD_EX,6846.059,28.213
2025-11-08 09:57:57.848,5,COM7,1,ELVSS_EX,-1253.486,-1.705
2025-11-08 09:57:58.196,5,COM7,2,VCC_EX,2722.010,8.129
2025-11-08 09:57:58.430,5,COM7,3,IOVCC_EX,1823.852,311.883
2025-11-08 09:57:58.766,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 09:57:58.980,5,COM7,5,VCI,3008.000,0.000
2025-11-08 09:57:59.336,5,COM7,6,VSP,5376.000,0.000
2025-11-08 09:57:59.559,5,COM7,7,VSN,0.000,8.057
2025-11-08 09:57:59.913,4,COM8,0,ELVDD_EX,6892.385,16.165
2025-11-08 09:58:00.145,4,COM8,1,ELVSS_EX,-1383.772,-0.714
2025-11-08 09:58:00.490,4,COM8,2,VCC_EX,2720.397,9.174
2025-11-08 09:58:00.706,4,COM8,3,IOVCC_EX,1807.763,267.270
2025-11-08 09:58:01.062,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 09:58:01.276,4,COM8,5,VCI,2816.000,0.000
2025-11-08 09:58:01.573,4,COM8,6,VSP,5384.000,0.000
2025-11-08 09:58:01.805,4,COM8,7,VSN,0.000,16.113
2025-11-08 09:58:02.129,1,COM9,0,ELVDD_EX,7042.369,18.644
2025-11-08 09:58:02.351,1,COM9,1,ELVSS_EX,-1290.752,-1.380
2025-11-08 09:58:02.702,1,COM9,2,VCC_EX,2727.083,8.218
2025-11-08 09:58:02.914,1,COM9,3,IOVCC_EX,1804.613,316.152
2025-11-08 09:58:03.282,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 09:58:03.502,1,COM9,5,VCI,3008.000,0.000
2025-11-08 09:58:03.849,1,COM9,6,VSP,5384.000,0.000
2025-11-08 09:58:04.071,1,COM9,7,VSN,0.000,0.000
2025-11-08 09:58:14.460,5,COM7,0,ELVDD_EX,6823.826,17.803
2025-11-08 09:58:14.683,5,COM7,1,ELVSS_EX,-1289.675,-0.817
2025-11-08 09:58:15.034,5,COM7,2,VCC_EX,2721.960,7.550
2025-11-08 09:58:15.249,5,COM7,3,IOVCC_EX,1824.068,313.062
2025-11-08 09:58:15.606,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 09:58:15.830,5,COM7,5,VCI,3008.000,0.000
2025-11-08 09:58:16.187,5,COM7,6,VSP,5376.000,0.000
2025-11-08 09:58:16.411,5,COM7,7,VSN,0.000,40.283
2025-11-08 09:58:16.756,4,COM8,0,ELVDD_EX,6874.402,30.110
2025-11-08 09:58:16.978,4,COM8,1,ELVSS_EX,-1320.645,-1.600
2025-11-08 09:58:17.332,4,COM8,2,VCC_EX,2722.485,9.308
2025-11-08 09:58:17.550,4,COM8,3,IOVCC_EX,1809.268,263.435
2025-11-08 09:58:17.904,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 09:58:18.127,4,COM8,5,VCI,2816.000,0.000
2025-11-08 09:58:18.481,4,COM8,6,VSP,5384.000,0.000
2025-11-08 09:58:18.711,4,COM8,7,VSN,0.000,26.184
2025-11-08 09:58:19.039,1,COM9,0,ELVDD_EX,7046.001,14.990
2025-11-08 09:58:19.263,1,COM9,1,ELVSS_EX,-1324.364,-0.491
2025-11-08 09:58:19.607,1,COM9,2,VCC_EX,2727.661,8.091
2025-11-08 09:58:19.821,1,COM9,3,IOVCC_EX,1805.293,315.235
2025-11-08 09:58:20.185,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 09:58:20.410,1,COM9,5,VCI,3008.000,0.000
2025-11-08 09:58:20.754,1,COM9,6,VSP,5384.000,0.000
2025-11-08 09:58:20.967,1,COM9,7,VSN,0.000,0.000
2025-11-08 09:58:31.311,5,COM7,0,ELVDD_EX,6846.026,13.996
2025-11-08 09:58:31.533,5,COM7,1,ELVSS_EX,-1299.189,-0.878
2025-11-08 09:58:31.877,5,COM7,2,VCC_EX,2721.171,8.170
2025-11-08 09:58:32.098,5,COM7,3,IOVCC_EX,1824.680,309.811
2025-11-08 09:58:32.455,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 09:58:32.679,5,COM7,5,VCI,3000.000,0.000
2025-11-08 09:58:33.032,5,COM7,6,VSP,5376.000,0.000
2025-11-08 09:58:33.245,5,COM7,7,VSN,0.000,18.127
2025-11-08 09:58:33.598,4,COM8,0,ELVDD_EX,6887.569,27.828
2025-11-08 09:58:33.821,4,COM8,1,ELVSS_EX,-1338.555,-1.577
2025-11-08 09:58:34.177,4,COM8,2,VCC_EX,2721.176,7.769
2025-11-08 09:58:34.401,4,COM8,3,IOVCC_EX,1808.139,267.605
2025-11-08 09:58:34.744,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 09:58:34.975,4,COM8,5,VCI,2816.000,0.000
2025-11-08 09:58:35.320,4,COM8,6,VSP,5384.000,0.000
2025-11-08 09:58:35.534,4,COM8,7,VSN,0.000,20.142
2025-11-08 09:58:35.881,1,COM9,0,ELVDD_EX,7026.055,18.471
2025-11-08 09:58:36.117,1,COM9,1,ELVSS_EX,-1320.335,-0.415
2025-11-08 09:58:36.453,1,COM9,2,VCC_EX,2727.236,8.163
2025-11-08 09:58:36.666,1,COM9,3,IOVCC_EX,1804.791,317.624
2025-11-08 09:58:37.032,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 09:58:37.255,1,COM9,5,VCI,3008.000,0.000
2025-11-08 09:58:37.602,1,COM9,6,VSP,5384.000,0.000
2025-11-08 09:58:37.815,1,COM9,7,VSN,0.000,0.000
2025-11-08 09:58:48.152,5,COM7,0,ELVDD_EX,6841.680,29.321
2025-11-08 09:58:48.366,5,COM7,1,ELVSS_EX,-1260.224,-1.481
2025-11-08 09:58:48.729,5,COM7,2,VCC_EX,2721.417,7.536
2025-11-08 09:58:48.952,5,COM7,3,IOVCC_EX,1823.758,316.978
2025-11-08 09:58:49.296,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 09:58:49.507,5,COM7,5,VCI,3000.000,0.000
2025-11-08 09:58:49.810,5,COM7,6,VSP,5376.000,0.000
2025-11-08 09:58:50.029,5,COM7,7,VSN,0.000,18.127
2025-11-08 09:58:50.379,4,COM8,0,ELVDD_EX,6868.286,16.588
2025-11-08 09:58:50.597,4,COM8,1,ELVSS_EX,-1337.277,-1.577
2025-11-08 09:58:50.951,4,COM8,2,VCC_EX,2721.090,9.120
2025-11-08 09:58:51.167,4,COM8,3,IOVCC_EX,1807.430,269.797
2025-11-08 09:58:51.524,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 09:58:51.737,4,COM8,5,VCI,2816.000,0.000
2025-11-08 09:58:52.099,4,COM8,6,VSP,5384.000,0.000
2025-11-08 09:58:52.312,4,COM8,7,VSN,0.000,18.127
2025-11-08 09:58:52.663,1,COM9,0,ELVDD_EX,7042.945,19.034
2025-11-08 09:58:52.881,1,COM9,1,ELVSS_EX,-1323.865,-0.580
2025-11-08 09:58:53.236,1,COM9,2,VCC_EX,2727.933,8.110
2025-11-08 09:58:53.458,1,COM9,3,IOVCC_EX,1805.441,312.290
2025-11-08 09:58:53.810,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 09:58:54.027,1,COM9,5,VCI,3008.000,0.000
2025-11-08 09:58:54.384,1,COM9,6,VSP,5392.000,0.000
2025-11-08 09:58:54.606,1,COM9,7,VSN,0.000,0.000
2025-11-08 09:59:04.999,5,COM7,0,ELVDD_EX,6843.083,18.401
2025-11-08 09:59:05.231,5,COM7,1,ELVSS_EX,-1297.832,-0.711
2025-11-08 09:59:05.566,5,COM7,2,VCC_EX,2720.287,7.458
2025-11-08 09:59:05.790,5,COM7,3,IOVCC_EX,1823.681,316.432
2025-11-08 09:59:06.137,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 09:59:06.369,5,COM7,5,VCI,3008.000,0.000
2025-11-08 09:59:06.721,5,COM7,6,VSP,5376.000,0.000
2025-11-08 09:59:06.963,5,COM7,7,VSN,0.000,48.340
2025-11-08 09:59:07.284,4,COM8,0,ELVDD_EX,6871.534,27.746
2025-11-08 09:59:07.507,4,COM8,1,ELVSS_EX,-1360.366,-1.478
2025-11-08 09:59:07.855,4,COM8,2,VCC_EX,2720.348,9.023
2025-11-08 09:59:08.080,4,COM8,3,IOVCC_EX,1807.921,267.090
2025-11-08 09:59:08.434,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 09:59:08.656,4,COM8,5,VCI,2816.000,0.000
2025-11-08 09:59:09.011,4,COM8,6,VSP,5384.000,0.000
2025-11-08 09:59:09.234,4,COM8,7,VSN,0.000,36.255
2025-11-08 09:59:09.566,1,COM9,0,ELVDD_EX,7041.828,30.694
2025-11-08 09:59:09.781,1,COM9,1,ELVSS_EX,-1280.868,-1.121
2025-11-08 09:59:10.139,1,COM9,2,VCC_EX,2727.120,8.173
2025-11-08 09:59:10.354,1,COM9,3,IOVCC_EX,1804.309,316.496
2025-11-08 09:59:10.720,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 09:59:10.943,1,COM9,5,VCI,3008.000,0.000
2025-11-08 09:59:11.288,1,COM9,6,VSP,5384.000,0.000
2025-11-08 09:59:11.519,1,COM9,7,VSN,0.000,0.000
2025-11-08 09:59:21.837,5,COM7,0,ELVDD_EX,6832.059,17.103
2025-11-08 09:59:22.079,5,COM7,1,ELVSS_EX,-1224.614,-2.188
2025-11-08 09:59:22.415,5,COM7,2,VCC_EX,2723.348,8.058
2025-11-08 09:59:22.649,5,COM7,3,IOVCC_EX,1823.755,308.385
2025-11-08 09:59:22.985,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 09:59:23.217,5,COM7,5,VCI,3008.000,0.000
2025-11-08 09:59:23.561,5,COM7,6,VSP,5376.000,0.000
2025-11-08 09:59:23.783,5,COM7,7,VSN,0.000,2.014
2025-11-08 09:59:24.126,4,COM8,0,ELVDD_EX,6890.489,30.097
2025-11-08 09:59:24.351,4,COM8,1,ELVSS_EX,-1336.066,-1.551
2025-11-08 09:59:24.698,4,COM8,2,VCC_EX,2720.953,9.142
2025-11-08 09:59:24.931,4,COM8,3,IOVCC_EX,1807.180,263.544
2025-11-08 09:59:25.277,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 09:59:25.501,4,COM8,5,VCI,2816.000,0.000
2025-11-08 09:59:25.855,4,COM8,6,VSP,5384.000,0.000
2025-11-08 09:59:26.070,4,COM8,7,VSN,0.000,24.170
2025-11-08 09:59:26.417,1,COM9,0,ELVDD_EX,7044.039,18.981
2025-11-08 09:59:26.648,1,COM9,1,ELVSS_EX,-1323.364,-0.456
2025-11-08 09:59:26.983,1,COM9,2,VCC_EX,2727.683,8.097
2025-11-08 09:59:27.207,1,COM9,3,IOVCC_EX,1804.907,316.963
2025-11-08 09:59:27.563,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 09:59:27.778,1,COM9,5,VCI,3008.000,0.000
2025-11-08 09:59:28.132,1,COM9,6,VSP,5392.000,0.000
2025-11-08 09:59:28.355,1,COM9,7,VSN,0.000,0.000
2025-11-08 09:59:38.680,5,COM7,0,ELVDD_EX,6828.454,24.263
2025-11-08 09:59:38.925,5,COM7,1,ELVSS_EX,-1246.542,-1.729
2025-11-08 09:59:39.257,5,COM7,2,VCC_EX,2721.889,8.191
2025-11-08 09:59:39.501,5,COM7,3,IOVCC_EX,1824.262,316.087
2025-11-08 09:59:39.826,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 09:59:40.058,5,COM7,5,VCI,3008.000,0.000
2025-11-08 09:59:40.403,5,COM7,6,VSP,5376.000,0.000
2025-11-08 09:59:40.625,5,COM7,7,VSN,0.000,22.156
2025-11-08 09:59:40.970,4,COM8,0,ELVDD_EX,6894.221,13.785
2025-11-08 09:59:41.185,4,COM8,1,ELVSS_EX,-1342.520,-1.523
2025-11-08 09:59:41.549,4,COM8,2,VCC_EX,2721.074,7.870
2025-11-08 09:59:41.766,4,COM8,3,IOVCC_EX,1808.804,260.781
2025-11-08 09:59:42.124,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 09:59:42.339,4,COM8,5,VCI,2816.000,0.000
2025-11-08 09:59:42.697,4,COM8,6,VSP,5392.000,0.000
2025-11-08 09:59:42.935,4,COM8,7,VSN,0.000,22.156
2025-11-08 09:59:43.254,1,COM9,0,ELVDD_EX,7026.767,30.524
2025-11-08 09:59:43.470,1,COM9,1,ELVSS_EX,-1278.457,-1.149
2025-11-08 09:59:43.829,1,COM9,2,VCC_EX,2728.670,8.380
2025-11-08 09:59:44.045,1,COM9,3,IOVCC_EX,1804.408,314.083
2025-11-08 09:59:44.406,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 09:59:44.622,1,COM9,5,VCI,3008.000,0.000
2025-11-08 09:59:44.981,1,COM9,6,VSP,5384.000,0.000
2025-11-08 09:59:45.218,1,COM9,7,VSN,0.000,0.000
2025-11-08 09:59:55.526,5,COM7,0,ELVDD_EX,6846.150,17.101
2025-11-08 09:59:55.753,5,COM7,1,ELVSS_EX,-1305.058,-2.192
2025-11-08 09:59:56.103,5,COM7,2,VCC_EX,2723.486,8.239
2025-11-08 09:59:56.319,5,COM7,3,IOVCC_EX,1825.201,304.598
2025-11-08 09:59:56.667,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 09:59:56.881,5,COM7,5,VCI,3008.000,0.000
2025-11-08 09:59:57.183,5,COM7,6,VSP,5368.000,0.000
2025-11-08 09:59:57.404,5,COM7,7,VSN,0.000,16.113
2025-11-08 09:59:57.755,4,COM8,0,ELVDD_EX,6890.523,17.390
2025-11-08 09:59:57.969,4,COM8,1,ELVSS_EX,-1380.121,-0.791
2025-11-08 09:59:58.328,4,COM8,2,VCC_EX,2720.488,7.973
2025-11-08 09:59:58.544,4,COM8,3,IOVCC_EX,1807.622,263.261
2025-11-08 09:59:58.903,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 09:59:59.133,4,COM8,5,VCI,2816.000,0.000
2025-11-08 09:59:59.478,4,COM8,6,VSP,5384.000,0.000
2025-11-08 09:59:59.697,4,COM8,7,VSN,0.000,0.000
2025-11-08 10:00:00.036,1,COM9,0,ELVDD_EX,7042.579,25.467
2025-11-08 10:00:00.253,1,COM9,1,ELVSS_EX,-1283.775,-1.395
2025-11-08 10:00:00.609,1,COM9,2,VCC_EX,2727.202,8.192
2025-11-08 10:00:00.838,1,COM9,3,IOVCC_EX,1804.273,318.143
2025-11-08 10:00:01.183,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 10:00:01.404,1,COM9,5,VCI,3008.000,0.000
2025-11-08 10:00:01.757,1,COM9,6,VSP,5384.000,0.000
2025-11-08 10:00:01.980,1,COM9,7,VSN,0.000,0.000
2025-11-08 10:00:12.365,5,COM7,0,ELVDD_EX,6828.118,28.830
2025-11-08 10:00:12.581,5,COM7,1,ELVSS_EX,-1265.475,-1.440
2025-11-08 10:00:12.942,5,COM7,2,VCC_EX,2721.722,8.062
2025-11-08 10:00:13.168,5,COM7,3,IOVCC_EX,1823.667,313.352
2025-11-08 10:00:13.517,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 10:00:13.734,5,COM7,5,VCI,3008.000,0.000
2025-11-08 10:00:14.090,5,COM7,6,VSP,5368.000,0.000
2025-11-08 10:00:14.322,5,COM7,7,VSN,0.000,0.000
2025-11-08 10:00:14.661,4,COM8,0,ELVDD_EX,6894.690,13.524
2025-11-08 10:00:14.877,4,COM8,1,ELVSS_EX,-1381.642,-0.901
2025-11-08 10:00:15.239,4,COM8,2,VCC_EX,2721.189,7.803
2025-11-08 10:00:15.466,4,COM8,3,IOVCC_EX,1808.679,260.464
2025-11-08 10:00:15.805,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 10:00:16.020,4,COM8,5,VCI,2816.000,0.000
2025-11-08 10:00:16.390,4,COM8,6,VSP,5384.000,0.000
2025-11-08 10:00:16.627,4,COM8,7,VSN,0.000,24.170
2025-11-08 10:00:16.946,1,COM9,0,ELVDD_EX,7027.396,30.825
2025-11-08 10:00:17.172,1,COM9,1,ELVSS_EX,-1249.194,-1.732
2025-11-08 10:00:17.511,1,COM9,2,VCC_EX,2730.722,8.445
2025-11-08 10:00:17.746,1,COM9,3,IOVCC_EX,1805.283,307.881
2025-11-08 10:00:18.086,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 10:00:18.322,1,COM9,5,VCI,3008.000,0.000
2025-11-08 10:00:18.662,1,COM9,6,VSP,5384.000,0.000
2025-11-08 10:00:18.879,1,COM9,7,VSN,0.000,0.000
2025-11-08 10:00:29.213,5,COM7,0,ELVDD_EX,6846.935,13.684
2025-11-08 10:00:29.440,5,COM7,1,ELVSS_EX,-1304.571,-0.609
2025-11-08 10:00:29.779,5,COM7,2,VCC_EX,2720.487,7.373
2025-11-08 10:00:30.015,5,COM7,3,IOVCC_EX,1824.323,309.809
2025-11-08 10:00:30.360,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 10:00:30.575,5,COM7,5,VCI,3008.000,0.000
2025-11-08 10:00:30.935,5,COM7,6,VSP,5376.000,0.000
2025-11-08 10:00:31.161,5,COM7,7,VSN,0.000,34.241
2025-11-08 10:00:31.510,4,COM8,0,ELVDD_EX,6891.360,29.051
2025-11-08 10:00:31.736,4,COM8,1,ELVSS_EX,-1361.477,-1.426
2025-11-08 10:00:32.076,4,COM8,2,VCC_EX,2720.577,7.980
2025-11-08 10:00:32.303,4,COM8,3,IOVCC_EX,1808.187,264.626
2025-11-08 10:00:32.655,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 10:00:32.871,4,COM8,5,VCI,2816.000,0.000
2025-11-08 10:00:33.231,4,COM8,6,VSP,5384.000,0.000
2025-11-08 10:00:33.446,4,COM8,7,VSN,0.000,22.156
2025-11-08 10:00:33.785,1,COM9,0,ELVDD_EX,7024.919,19.246
2025-11-08 10:00:34.000,1,COM9,1,ELVSS_EX,-1267.408,-0.450
2025-11-08 10:00:34.357,1,COM9,2,VCC_EX,2729.485,8.413
2025-11-08 10:00:34.584,1,COM9,3,IOVCC_EX,1805.157,314.741
2025-11-08 10:00:34.934,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 10:00:35.161,1,COM9,5,VCI,3008.000,0.000
2025-11-08 10:00:35.509,1,COM9,6,VSP,5392.000,0.000
