时间戳,设备ID,通信地址,通道索引,通道名称,电压(V),电流(A)
2025-11-08 20:40:44.126,1,COM9,0,ELVDD_EX,7027.891,25.324
2025-11-08 20:40:44.364,1,COM9,1,ELVSS_EX,-1280.372,-1.083
2025-11-08 20:40:44.684,1,COM9,2,VCC_EX,2729.942,8.500
2025-11-08 20:40:44.910,1,COM9,3,IOVCC_EX,1805.048,313.727
2025-11-08 20:40:45.260,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 20:40:45.486,1,COM9,5,VCI,3008.000,0.000
2025-11-08 20:40:45.843,1,COM9,6,VSP,5384.000,0.000
2025-11-08 20:40:46.070,1,COM9,7,VSN,0.000,0.000
2025-11-08 20:40:56.405,5,COM7,0,ELVDD_EX,6841.753,17.680
2025-11-08 20:40:56.629,5,COM7,1,ELVSS_EX,-1297.600,-0.769
2025-11-08 20:40:56.977,5,COM7,2,VCC_EX,2720.171,8.234
2025-11-08 20:40:57.192,5,COM7,3,IOVCC_EX,1823.367,312.344
2025-11-08 20:40:57.542,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 20:40:57.768,5,COM7,5,VCI,3008.000,0.000
2025-11-08 20:40:58.129,5,COM7,6,VSP,5376.000,0.000
2025-11-08 20:40:58.347,5,COM7,7,VSN,0.000,0.000
2025-11-08 20:40:58.698,4,COM8,0,ELVDD_EX,6865.337,16.635
2025-11-08 20:40:58.923,4,COM8,1,ELVSS_EX,-1336.408,-1.539
2025-11-08 20:40:59.272,4,COM8,2,VCC_EX,2720.815,9.369
2025-11-08 20:40:59.488,4,COM8,3,IOVCC_EX,1807.632,267.573
2025-11-08 20:40:59.847,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 20:41:00.061,4,COM8,5,VCI,2816.000,0.000
2025-11-08 20:41:00.421,4,COM8,6,VSP,5392.000,0.000
2025-11-08 20:41:00.646,4,COM8,7,VSN,0.000,8.057
2025-11-08 20:41:00.963,1,COM9,0,ELVDD_EX,7046.723,17.733
2025-11-08 20:41:01.178,1,COM9,1,ELVSS_EX,-1329.255,-1.731
2025-11-08 20:41:01.473,1,COM9,2,VCC_EX,2728.260,8.390
2025-11-08 20:41:01.691,1,COM9,3,IOVCC_EX,1805.313,304.362
2025-11-08 20:41:02.047,1,COM9,4,IOVCC,1800.000,0.000
2025-11-08 20:41:02.264,1,COM9,5,VCI,3008.000,0.000
2025-11-08 20:41:02.624,1,COM9,6,VSP,5384.000,0.000
2025-11-08 20:41:02.841,1,COM9,7,VSN,0.000,0.000
2025-11-08 20:41:13.183,5,COM7,0,ELVDD_EX,6844.294,18.084
2025-11-08 20:41:13.407,5,COM7,1,ELVSS_EX,-1299.771,-0.808
2025-11-08 20:41:13.756,5,COM7,2,VCC_EX,2720.654,7.445
2025-11-08 20:41:13.984,5,COM7,3,IOVCC_EX,1823.879,310.754
2025-11-08 20:41:14.330,5,COM7,4,IOVCC,1800.000,0.000
2025-11-08 20:41:14.548,5,COM7,5,VCI,3008.000,0.000
2025-11-08 20:41:14.906,5,COM7,6,VSP,5376.000,0.000
2025-11-08 20:41:15.125,5,COM7,7,VSN,0.000,0.000
2025-11-08 20:41:15.481,4,COM8,0,ELVDD_EX,6868.328,16.103
2025-11-08 20:41:15.693,4,COM8,1,ELVSS_EX,-1341.906,-1.489
2025-11-08 20:41:16.053,4,COM8,2,VCC_EX,2720.879,9.068
2025-11-08 20:41:16.284,4,COM8,3,IOVCC_EX,1807.676,267.916
2025-11-08 20:41:16.626,4,COM8,4,IOVCC,1808.000,0.000
2025-11-08 20:41:16.852,4,COM8,5,VCI,2816.000,0.000
2025-11-08 20:41:17.201,4,COM8,6,VSP,5384.000,0.000
2025-11-08 20:41:17.418,4,COM8,7,VSN,0.000,6.042
2025-11-08 20:41:17.744,1,COM9,0,ELVDD_EX,7025.068,25.404
2025-11-08 20:41:17.963,1,COM9,1,ELVSS_EX,-1280.942,-1.358
